task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	45/5bb55d	17261924	job_dispatch (job-dispatch)	COMPLETED	0	2026-07-05 22:45:57.950	1m 9s	1.6s	112.3%	80.3 MB	407.8 MB	19.4 MB	607.6 KB
3	dc/08cca9	17261996	preprocessing (preprocessing)	COMPLETED	0	2026-07-05 22:47:07.630	59.6s	17.9s	15.5%	262.3 MB	458.4 MB	440.3 MB	775.8 KB
4	26/9b4a44	17262062	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-07-05 22:48:07.376	34.8s	4.9s	70.5%	130 MB	1.3 GB	20.7 MB	243.4 KB
2	e2/c13a3a	17261995	nwb_ecephys (nwb-ecephys)	COMPLETED	0	2026-07-05 22:47:07.524	1m 35s	48.3s	1121.5%	7.3 GB	45.3 GB	3.8 GB	48.5 MB
5	05/0deefe	17262112	postprocessing (postprocessing)	COMPLETED	0	2026-07-05 22:48:42.324	34.8s	3.5s	17.1%	134.9 MB	313.4 MB	18.5 MB	375.5 KB
6	3b/2be49b	17262127	curation (curation)	COMPLETED	0	2026-07-05 22:49:17.271	34.9s	2s	70.8%	86.3 MB	416.3 MB	29.6 MB	305.1 KB
7	5a/1fe59e	17262191	visualization (visualization)	COMPLETED	0	2026-07-05 22:49:52.263	1m 35s	26.9s	59.1%	1.5 GB	14 GB	489.1 MB	3.5 MB
8	29/956473	17262271	results_collector (result-collector)	COMPLETED	0	2026-07-05 22:51:27.299	34.8s	2.1s	74.4%	86.5 MB	418.5 MB	26.5 MB	1.7 MB
10	c4/2b41e3	17262350	quality_control (quality-control)	COMPLETED	0	2026-07-05 22:52:02.419	1m 5s	11.4s	56.5%	535.8 MB	2.9 GB	426.3 MB	4 MB
9	17/f33476	17262349	nwb_units (nwb-units)	COMPLETED	0	2026-07-05 22:52:02.324	1m 5s	6.6s	26.1%	180.6 MB	586.4 MB	46.9 MB	17.3 MB
11	ae/4d49ad	17262413	quality_control_collector (qc-collector)	COMPLETED	0	2026-07-05 22:53:07.347	39.8s	1.1s	69.6%	50.5 MB	370.9 MB	8.7 MB	759.8 KB
