task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	e8/974615	16170795	job_dispatch (job-dispatch)	COMPLETED	0	2026-06-21 02:46:32.111	1m 9s	2.3s	54.6%	63.2 MB	383.4 MB	19.7 MB	725.5 KB
3	4d/c260f8	16170852	nwb_ecephys (nwb-ecephys)	COMPLETED	0	2026-06-21 02:47:41.977	5m 9s	4m 56s	1294.6%	11.2 GB	49.3 GB	197.2 GB	774.8 MB
2	f2/718056	16170851	preprocessing (preprocessing)	COMPLETED	0	2026-06-21 02:47:41.886	14m 5s	9m 1s	1244.3%	15.4 GB	65.4 GB	104.9 GB	57 GB
4	e3/0cfc8b	16171661	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-06-21 03:01:46.696	39m 15s	38m 15s	320.0%	63.5 GB	85.5 GB	448 MB	3.1 GB
5	cf/c1354a	16174293	postprocessing (postprocessing)	COMPLETED	0	2026-06-21 03:41:01.732	21m 10s	20m 3s	840.6%	194.4 GB	277 GB	9.9 GB	12.4 GB
6	a4/0717d5	16175113	curation (curation)	COMPLETED	0	2026-06-21 04:02:11.799	4m 5s	2m 35s	20.2%	9.1 GB	10.4 GB	1.8 GB	305.9 KB
7	e9/083adf	16175269	visualization (visualization)	COMPLETED	0	2026-06-21 04:06:16.728	6m 5s	5m 20s	64.7%	15 GB	30.2 GB	6.5 GB	573.4 MB
8	ff/fbc830	16175626	results_collector (result-collector)	COMPLETED	0	2026-06-21 04:12:21.749	2m 5s	54.4s	46.9%	1.5 GB	2.3 GB	2.4 GB	2.5 GB
10	f3/8b0a89	16175671	nwb_units (nwb-units)	COMPLETED	0	2026-06-21 04:14:26.892	2m 5s	1m 9s	92.2%	4.1 GB	4.9 GB	278.7 MB	922 MB
9	6e/ef0b2d	16175670	quality_control (quality-control)	COMPLETED	0	2026-06-21 04:14:26.781	3m 5s	1m 32s	64.6%	2.5 GB	5.3 GB	2.5 GB	11.7 MB
11	16/e31589	16175847	quality_control_collector (qc-collector)	COMPLETED	0	2026-06-21 04:17:31.738	1m 5s	1.4s	70.2%	50.4 MB	370.9 MB	16.6 MB	8.6 MB
