task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	60/af61b6	17613020	job_dispatch (job-dispatch)	COMPLETED	0	2026-07-10 13:03:45.888	5m 34s	2.2s	57.7%	365 MB	691.7 MB	19.9 MB	1.1 MB
2	c3/d28be3	17613269	nwb_ecephys (nwb-ecephys)	COMPLETED	0	2026-07-10 13:09:20.066	18m 9s	11m 45s	246.6%	13.5 GB	52.2 GB	54.8 GB	406.7 MB
3	de/9c620c	17613270	preprocessing (preprocessing)	COMPLETED	0	2026-07-10 13:09:20.168	35m 24s	9m 32s	9.2%	2.2 GB	2.4 GB	4.2 GB	4.1 MB
4	03/46085b	17614955	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-07-10 13:44:44.786	4m 5s	1m 13s	4.8%	149.1 MB	1.3 GB	20.7 MB	243.4 KB
5	ab/975922	17615153	postprocessing (postprocessing)	COMPLETED	0	2026-07-10 13:48:49.713	4m 5s	1m 10s	0.9%	127.1 MB	307 MB	18.9 MB	375.5 KB
6	32/9e99bf	17615370	curation (curation)	COMPLETED	0	2026-07-10 13:52:54.665	3m 5s	53.3s	2.6%	166.8 MB	593.8 MB	29.6 MB	305.1 KB
7	2c/dffc8b	17615631	visualization (visualization)	COMPLETED	0	2026-07-10 13:55:59.690	7m 5s	5m 35s	12.1%	2.1 GB	43.2 GB	2.3 GB	24 MB
8	78/acc579	17615978	results_collector (result-collector)	COMPLETED	0	2026-07-10 14:03:04.738	7m 35s	1.9s	74.8%	83.8 MB	414.6 MB	26.9 MB	1.7 MB
10	95/5cf6bd	17616341	nwb_units (nwb-units)	COMPLETED	0	2026-07-10 14:10:40.070	5m 5s	1m 16s	2.3%	170.7 MB	571.1 MB	119.6 MB	89 MB
9	f5/749131	17616340	quality_control (quality-control)	COMPLETED	0	2026-07-10 14:10:39.938	6m 55s	2m 56s	18.8%	700.7 MB	3 GB	1.4 GB	5.7 MB
11	25/1c3f5b	17616785	quality_control_collector (qc-collector)	COMPLETED	0	2026-07-10 14:17:34.892	5m 35s	7.9s	10.1%	50.1 MB	370.9 MB	10.4 MB	2.5 MB
