dandiset_id	dandi_path	pipeline	version	params	config	attempt	codebase	content_id	asset_size_bytes	has_code	has_been_submitted	has_output	has_logs	dataset_description_path	output_paths	log_paths	created_at	job_completion_time
000397	sub-Pt01/sub-Pt01_ecephys.nwb	aind+ephys	v1.2.4	1cbdbee	7940dfd	1	v0.3.49	c4e36f4d-132d-4153-ab18-41b46fc0ccab	9005377211	True	True	True	True	"{""derivatives/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-1/dataset_description.json"": ""4fa64a0a-57eb-4173-8661-106c1075a834"", ""derivatives/dandisets-000/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-1/dataset_description.json"": ""4fa64a0a-57eb-4173-8661-106c1075a834""}"	"{""derivatives/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-1/derivatives/postprocessed/block0_acquisition-ElectricalSeriesRaw_recording1.zarr"": ""48e792cd-76ab-453b-85a2-2294496feab1"", ""derivatives/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-1/derivatives/visualization/block0_acquisition-ElectricalSeriesRaw_recording1/drift_map.png"": ""77fdae74-59bc-44d3-ba30-5cd70322fd65"", ""derivatives/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-1/derivatives/visualization/block0_acquisition-ElectricalSeriesRaw_recording1/motion.png"": ""8e550ba0-c5c5-46c2-91f0-49aaa5c77662"", ""derivatives/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-1/derivatives/visualization/block0_acquisition-ElectricalSeriesRaw_recording1/traces_full_seg0.png"": ""b21da272-9543-4b76-a132-7877b9329b14"", ""derivatives/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-1/derivatives/visualization/block0_acquisition-ElectricalSeriesRaw_recording1/traces_proc_seg0.png"": ""21d42dc0-a08f-4e53-a76c-598c4da36188"", ""derivatives/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-1/derivatives/visualization/drift_map.png"": ""94ed4899-c571-40d2-8c43-9d7b297a6745"", ""derivatives/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-1/derivatives/visualization/firing_rate.png"": ""a43192f3-1ed7-4382-9a7d-1c4640a399b1"", ""derivatives/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-1/derivatives/visualization/psd.png"": ""f5557d87-7434-46e0-a438-7b8c86adade9"", ""derivatives/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-1/derivatives/visualization/quality_control.json"": ""fc8e00e0-5229-4669-aa0a-272aab01ccc4"", ""derivatives/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-1/derivatives/visualization/rms.png"": ""ccf01080-7d80-4030-b56c-e67ef1d65fb4"", ""derivatives/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-1/derivatives/visualization/traces_raw.png"": ""b48fb92c-6d1d-4700-bd84-7d705c9ac15d"", ""derivatives/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-1/derivatives/visualization/unit_yield.png"": ""75659e67-0099-4167-83cc-50e133377e00"", ""derivatives/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-1/derivatives/visualization/visualization_output.json"": ""6a9f4572-94ac-4baa-8d73-9a5428fbac60"", ""derivatives/dandisets-000/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-1/derivatives/postprocessed/block0_acquisition-ElectricalSeriesRaw_recording1.zarr"": ""cdda5608-3d57-4319-8466-078a391ff4ea"", ""derivatives/dandisets-000/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-1/derivatives/visualization/block0_acquisition-ElectricalSeriesRaw_recording1/drift_map.png"": ""77fdae74-59bc-44d3-ba30-5cd70322fd65"", ""derivatives/dandisets-000/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-1/derivatives/visualization/block0_acquisition-ElectricalSeriesRaw_recording1/motion.png"": ""8e550ba0-c5c5-46c2-91f0-49aaa5c77662"", ""derivatives/dandisets-000/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-1/derivatives/visualization/block0_acquisition-ElectricalSeriesRaw_recording1/traces_full_seg0.png"": ""b21da272-9543-4b76-a132-7877b9329b14"", ""derivatives/dandisets-000/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-1/derivatives/visualization/block0_acquisition-ElectricalSeriesRaw_recording1/traces_proc_seg0.png"": ""21d42dc0-a08f-4e53-a76c-598c4da36188"", ""derivatives/dandisets-000/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-1/derivatives/visualization/drift_map.png"": ""94ed4899-c571-40d2-8c43-9d7b297a6745"", ""derivatives/dandisets-000/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-1/derivatives/visualization/firing_rate.png"": ""a43192f3-1ed7-4382-9a7d-1c4640a399b1"", ""derivatives/dandisets-000/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-1/derivatives/visualization/psd.png"": ""f5557d87-7434-46e0-a438-7b8c86adade9"", ""derivatives/dandisets-000/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-1/derivatives/visualization/quality_control.json"": ""fc8e00e0-5229-4669-aa0a-272aab01ccc4"", ""derivatives/dandisets-000/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-1/derivatives/visualization/rms.png"": ""ccf01080-7d80-4030-b56c-e67ef1d65fb4"", ""derivatives/dandisets-000/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-1/derivatives/visualization/traces_raw.png"": ""b48fb92c-6d1d-4700-bd84-7d705c9ac15d"", ""derivatives/dandisets-000/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-1/derivatives/visualization/unit_yield.png"": ""75659e67-0099-4167-83cc-50e133377e00"", ""derivatives/dandisets-000/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-1/derivatives/visualization/visualization_output.json"": ""6a9f4572-94ac-4baa-8d73-9a5428fbac60""}"	"{""derivatives/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-1/logs/dag.html"": ""374d93d6-f54a-49e3-9bd4-23cc49c2e489"", ""derivatives/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-1/logs/job-17446440_slurm.log"": ""85e5c410-6afa-4b14-90f8-85a7445eb514"", ""derivatives/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-1/logs/nextflow.log"": ""d9c7cd31-99bb-4fb3-9732-fc3de09d2f61"", ""derivatives/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-1/logs/report.html"": ""f303cfb2-4a74-438f-b44f-9bc1b017bb10"", ""derivatives/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-1/logs/timeline.html"": ""96dcba5b-684f-49f0-a7a1-208db71d63fd"", ""derivatives/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-1/logs/trace.txt"": ""5be809fd-5534-451c-bca2-d738df07b8ea"", ""derivatives/dandisets-000/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-1/logs/dag.html"": ""374d93d6-f54a-49e3-9bd4-23cc49c2e489"", ""derivatives/dandisets-000/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-1/logs/job-17446440_slurm.log"": ""85e5c410-6afa-4b14-90f8-85a7445eb514"", ""derivatives/dandisets-000/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-1/logs/nextflow.log"": ""d9c7cd31-99bb-4fb3-9732-fc3de09d2f61"", ""derivatives/dandisets-000/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-1/logs/report.html"": ""f303cfb2-4a74-438f-b44f-9bc1b017bb10"", ""derivatives/dandisets-000/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-1/logs/timeline.html"": ""96dcba5b-684f-49f0-a7a1-208db71d63fd"", ""derivatives/dandisets-000/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-1/logs/trace.txt"": ""5be809fd-5534-451c-bca2-d738df07b8ea""}"	2026-09-10T02:01:17.344262-04:00	2026-09-10T02:01:20.171188-04:00
000397	sub-Pt01/sub-Pt01_ecephys.nwb	aind+ephys	v1.2.4	1cbdbee	7940dfd	2	v0.3.49	c4e36f4d-132d-4153-ab18-41b46fc0ccab	9005377211	True	True	True	True	"{""derivatives/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-2/dataset_description.json"": ""4fa64a0a-57eb-4173-8661-106c1075a834"", ""derivatives/dandisets-000/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-2/dataset_description.json"": ""4fa64a0a-57eb-4173-8661-106c1075a834""}"	"{""derivatives/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-2/derivatives/c4e36f4d-132d-4153-ab18-41b46fc0ccab_block0_recording1.nwb"": ""c67a7829-3b80-4624-8828-21a9a320d58f"", ""derivatives/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-2/derivatives/postprocessed/block0_acquisition-ElectricalSeriesRaw_recording1.zarr"": ""2faddd99-e86c-4725-abfd-f9d24b6e9428"", ""derivatives/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-2/derivatives/visualization/block0_acquisition-ElectricalSeriesRaw_recording1/drift_map.png"": ""180040d5-a91f-4d58-816b-7a3c16b8401f"", ""derivatives/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-2/derivatives/visualization/block0_acquisition-ElectricalSeriesRaw_recording1/motion.png"": ""c426707c-fd82-4d30-baf9-556bd59305f8"", ""derivatives/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-2/derivatives/visualization/block0_acquisition-ElectricalSeriesRaw_recording1/traces_full_seg0.png"": ""e0449e28-110d-4cfa-b443-1d675395e220"", ""derivatives/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-2/derivatives/visualization/block0_acquisition-ElectricalSeriesRaw_recording1/traces_proc_seg0.png"": ""66d24454-8022-473b-a021-f8d762389eb5"", ""derivatives/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-2/derivatives/visualization/drift_map.png"": ""04579b27-813c-4b54-bebd-91825ad8f263"", ""derivatives/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-2/derivatives/visualization/firing_rate.png"": ""897eec29-98be-4d7a-9ea9-d38265724185"", ""derivatives/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-2/derivatives/visualization/psd.png"": ""f5557d87-7434-46e0-a438-7b8c86adade9"", ""derivatives/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-2/derivatives/visualization/quality_control.json"": ""1b1489b0-b5cf-4c81-8e97-550f3804b449"", ""derivatives/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-2/derivatives/visualization/rms.png"": ""294c02e9-ab6b-4cd6-b55f-dfafcd1806af"", ""derivatives/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-2/derivatives/visualization/traces_raw.png"": ""b48fb92c-6d1d-4700-bd84-7d705c9ac15d"", ""derivatives/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-2/derivatives/visualization/unit_yield.png"": ""258cb6d7-6f57-48cd-b887-ab5468e8f9ad"", ""derivatives/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-2/derivatives/visualization/visualization_output.json"": ""1d61d222-f253-45c2-9df0-330f601264fe"", ""derivatives/dandisets-000/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-2/derivatives/postprocessed/block0_acquisition-ElectricalSeriesRaw_recording1.zarr"": ""ab74b8c0-3829-477a-abc2-41c35ebc5843"", ""derivatives/dandisets-000/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-2/derivatives/visualization/block0_acquisition-ElectricalSeriesRaw_recording1/drift_map.png"": ""180040d5-a91f-4d58-816b-7a3c16b8401f"", ""derivatives/dandisets-000/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-2/derivatives/visualization/block0_acquisition-ElectricalSeriesRaw_recording1/motion.png"": ""c426707c-fd82-4d30-baf9-556bd59305f8"", ""derivatives/dandisets-000/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-2/derivatives/visualization/block0_acquisition-ElectricalSeriesRaw_recording1/traces_full_seg0.png"": ""e0449e28-110d-4cfa-b443-1d675395e220"", ""derivatives/dandisets-000/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-2/derivatives/visualization/block0_acquisition-ElectricalSeriesRaw_recording1/traces_proc_seg0.png"": ""66d24454-8022-473b-a021-f8d762389eb5"", ""derivatives/dandisets-000/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-2/derivatives/visualization/drift_map.png"": ""04579b27-813c-4b54-bebd-91825ad8f263"", ""derivatives/dandisets-000/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-2/derivatives/visualization/firing_rate.png"": ""897eec29-98be-4d7a-9ea9-d38265724185"", ""derivatives/dandisets-000/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-2/derivatives/visualization/psd.png"": ""f5557d87-7434-46e0-a438-7b8c86adade9"", ""derivatives/dandisets-000/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-2/derivatives/visualization/quality_control.json"": ""1b1489b0-b5cf-4c81-8e97-550f3804b449"", ""derivatives/dandisets-000/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-2/derivatives/visualization/rms.png"": ""294c02e9-ab6b-4cd6-b55f-dfafcd1806af"", ""derivatives/dandisets-000/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-2/derivatives/visualization/traces_raw.png"": ""b48fb92c-6d1d-4700-bd84-7d705c9ac15d"", ""derivatives/dandisets-000/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-2/derivatives/visualization/unit_yield.png"": ""258cb6d7-6f57-48cd-b887-ab5468e8f9ad"", ""derivatives/dandisets-000/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-2/derivatives/visualization/visualization_output.json"": ""1d61d222-f253-45c2-9df0-330f601264fe""}"	"{""derivatives/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-2/logs/dag.html"": ""374d93d6-f54a-49e3-9bd4-23cc49c2e489"", ""derivatives/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-2/logs/job-19023505_slurm.log"": ""bf16a2a6-f24c-4979-864e-a98c3b848b16"", ""derivatives/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-2/logs/nextflow.log"": ""307bc4ce-d9e6-4c9e-9f74-02c7ae544900"", ""derivatives/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-2/logs/report.html"": ""11dee68b-91a1-4bbb-9584-8e6821cea690"", ""derivatives/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-2/logs/timeline.html"": ""6e82cc2b-0170-4509-85ce-f47594ed56ab"", ""derivatives/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-2/logs/trace.txt"": ""d7f3bdc6-8eb2-498a-8cc5-ddf0dc36ff9c"", ""derivatives/dandisets-000/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-2/logs/dag.html"": ""374d93d6-f54a-49e3-9bd4-23cc49c2e489"", ""derivatives/dandisets-000/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-2/logs/job-19023505_slurm.log"": ""bf16a2a6-f24c-4979-864e-a98c3b848b16"", ""derivatives/dandisets-000/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-2/logs/nextflow.log"": ""307bc4ce-d9e6-4c9e-9f74-02c7ae544900"", ""derivatives/dandisets-000/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-2/logs/report.html"": ""11dee68b-91a1-4bbb-9584-8e6821cea690"", ""derivatives/dandisets-000/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-2/logs/timeline.html"": ""6e82cc2b-0170-4509-85ce-f47594ed56ab"", ""derivatives/dandisets-000/dandiset-000397/sub-Pt01/sub-Pt01_ecephys/pipeline-aind+ephys/version-v1.2.4_codebase-v0.3.49_params-1cbdbee_config-7940dfd_attempt-2/logs/trace.txt"": ""d7f3bdc6-8eb2-498a-8cc5-ddf0dc36ff9c""}"	2026-09-10T02:01:21.360274-04:00	2026-09-10T02:05:33.210777-04:00
