task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	ea/1c50fc	17249507	job_dispatch (job-dispatch)	COMPLETED	0	2026-07-05 19:31:28.771	34.5s	3s	89.8%	5.2 GB	5.6 GB	19.4 MB	616.4 KB
2	2e/17ae1a	17249525	nwb_ecephys (nwb-ecephys)	COMPLETED	0	2026-07-05 19:32:03.659	5m 10s	3m 53s	1364.7%	7.2 GB	45.2 GB	130.8 GB	740.4 MB
3	60/58bbe6	17249524	preprocessing (preprocessing)	COMPLETED	0	2026-07-05 19:32:03.531	29m	27m 58s	674.0%	58.4 GB	63.3 GB	62.3 GB	42 GB
4	cb/c5d4d2	17251349	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-07-05 20:01:03.467	27m 25s	26m 17s	785.9%	52.6 GB	70.4 GB	418.3 MB	2.8 GB
5	fe/b8c76f	17253460	postprocessing (postprocessing)	COMPLETED	0	2026-07-05 20:28:28.461	7m 5s	6m 21s	350.9%	47.2 GB	88.2 GB	1.9 GB	2.1 GB
6	6a/59540d	17253950	curation (curation)	COMPLETED	0	2026-07-05 20:35:33.459	34.9s	22.4s	57.5%	2.2 GB	3.4 GB	348.3 MB	319.2 KB
7	e1/271a18	17254036	visualization (visualization)	COMPLETED	0	2026-07-05 20:36:08.521	2m 5s	1m 22s	61.2%	16.4 GB	29.9 GB	1.5 GB	256.6 MB
8	8b/3308cd	17254207	results_collector (result-collector)	COMPLETED	0	2026-07-05 20:38:13.745	1m 5s	35.9s	35.6%	1.4 GB	2 GB	908.2 MB	1 GB
10	1f/7b1100	17254285	quality_control (quality-control)	COMPLETED	0	2026-07-05 20:39:18.533	1m 10s	24.2s	89.4%	3.4 GB	6.1 GB	1.2 GB	7.3 MB
9	02/3fa702	17254286	nwb_units (nwb-units)	COMPLETED	0	2026-07-05 20:39:18.628	1m 10s	24.6s	87.8%	1.5 GB	2.2 GB	241.4 MB	286.7 MB
11	8e/4734b8	17254370	quality_control_collector (qc-collector)	COMPLETED	0	2026-07-05 20:40:28.457	24.9s	1.7s	38.9%	50.5 MB	370.9 MB	12 MB	4 MB
