task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	d7/a17812	16441523	job_dispatch (job-dispatch)	COMPLETED	0	2026-06-24 03:48:46.997	7m 4s	5m 49s	2.6%	1.1 GB	1.4 GB	1.3 GB	872.6 KB
4	a6/ceee73	16441820	nwb_ecephys (nwb-ecephys)	COMPLETED	0	2026-06-24 03:55:51.832	52m 19s	51m 2s	362.9%	19.4 GB	47.6 GB	531.4 GB	2.7 GB
2	a2/26f409	16441818	preprocessing (preprocessing)	COMPLETED	0	2026-06-24 03:55:51.629	1h 2m 14s	21m 59s	512.9%	18.8 GB	64.7 GB	80.2 GB	96 GB
3	3d/52bded	16441819	preprocessing (preprocessing)	COMPLETED	0	2026-06-24 03:55:51.736	1h 16m 9s	20m 11s	522.3%	18.8 GB	64 GB	81 GB	89.8 GB
5	13/c2fde6	16443129	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-06-24 04:58:06.191	4h 46m	2h 28m 48s	76.9%	63.7 GB	123 GB	351.4 MB	2.3 GB
6	fa/55c378	16443845	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-06-24 05:12:00.989	5h 13m 20s	2h 10m 58s	74.4%	63.7 GB	113.2 GB	307.5 MB	1.9 GB
7	3d/3b2ede	16456020	postprocessing (postprocessing)	COMPLETED	0	2026-06-24 10:25:21.515	43m 5s	41m 17s	136.6%	81.1 GB	137.9 GB	4.2 GB	4.6 GB
8	4e/50fb5e	16456019	postprocessing (postprocessing)	COMPLETED	0	2026-06-24 10:25:21.418	44m 5s	42m 26s	160.3%	85.2 GB	137.6 GB	4.5 GB	4.8 GB
9	db/ff4f53	16458132	curation (curation)	COMPLETED	0	2026-06-24 11:08:27.065	5m 4s	3m 39s	10.2%	4.5 GB	5.7 GB	1.5 GB	294.9 KB
10	6e/e9dd6b	16458215	curation (curation)	COMPLETED	0	2026-06-24 11:09:26.553	6m 10s	4m 34s	13.9%	4.2 GB	5.6 GB	1.4 GB	295.5 KB
12	1a/6f2161	16458600	visualization (visualization)	COMPLETED	0	2026-06-24 11:15:36.704	7m 5s	5m 38s	34.1%	10.6 GB	23.8 GB	5.4 GB	285.4 MB
11	54/c9de56	16458601	visualization (visualization)	COMPLETED	0	2026-06-24 11:15:36.869	7m 9s	5m 36s	37.8%	11 GB	24.8 GB	5.4 GB	299 MB
13	e5/ee9d46	16458869	results_collector (result-collector)	COMPLETED	0	2026-06-24 11:22:46.573	8m 5s	6m 37s	7.3%	1.8 GB	2.7 GB	3.5 GB	2.5 GB
15	48/5f40ea	16459459	quality_control (quality-control)	COMPLETED	0	2026-06-24 11:30:51.591	2m 5s	1m 42s	49.4%	1.7 GB	4.4 GB	2.5 GB	8.1 MB
16	7f/a09e52	16459460	quality_control (quality-control)	COMPLETED	0	2026-06-24 11:30:52.802	6m 9s	2m 13s	32.6%	1.7 GB	4.3 GB	2.5 GB	8.6 MB
14	cb/00ae57	16459461	nwb_units (nwb-units)	FAILED	1	2026-06-24 11:30:52.914	6m 18s	3m 5s	-	-	-	-	-
17	9a/d9e64c	16460106	quality_control_collector (qc-collector)	ABORTED	-	2026-06-24 11:37:01.649	-	-	-	-	-	-	-
