task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	90/3c35a8	16363410	job_dispatch (job-dispatch)	COMPLETED	0	2026-06-23 06:16:32.146	1m 9s	2.5s	61.2%	83.4 MB	408.8 MB	20.6 MB	1.8 MB
2	0f/8ddcb8	16363481	nwb_ecephys (nwb-ecephys)	COMPLETED	0	2026-06-23 06:17:41.699	3m 5s	1m 38s	997.3%	9.9 GB	48 GB	65.3 GB	141.6 MB
4	05/a3fd99	16363482	preprocessing (preprocessing)	COMPLETED	0	2026-06-23 06:17:41.833	4m 10s	1m 30s	372.8%	8.8 GB	58.3 GB	11.4 GB	1.8 GB
3	c9/22c4f9	16363483	preprocessing (preprocessing)	COMPLETED	0	2026-06-23 06:17:41.921	7m 14s	1m 46s	235.6%	8.8 GB	58.3 GB	11.4 GB	1.8 GB
5	ea/d9d00d	16363485	preprocessing (preprocessing)	COMPLETED	0	2026-06-23 06:17:42.117	8m 19s	1m 24s	301.7%	9.7 GB	59.5 GB	11.7 GB	1.8 GB
6	50/8284f8	16363484	preprocessing (preprocessing)	COMPLETED	0	2026-06-23 06:17:42.034	9m 9s	1m 40s	390.7%	9.4 GB	59.1 GB	11.7 GB	1.8 GB
7	52/5c8f30	16363661	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-06-23 06:21:51.483	8h 12m 6s	1m 9s	180.7%	3.1 GB	28.8 GB	72 MB	17.2 MB
8	8c/908b71	16363856	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-06-23 06:24:56.561	8h 12m 30s	1m 22s	112.5%	3.1 GB	17.8 GB	71.9 MB	16.3 MB
9	98/4cd53c	16363964	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-06-23 06:26:01.512	8h 13m 36s	47.4s	178.5%	3.1 GB	17.7 GB	71.3 MB	13.2 MB
10	4f/99d448	16363977	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-06-23 06:26:51.490	8h 15m 51s	1m 4s	224.1%	3.1 GB	30.5 GB	72.4 MB	19.8 MB
