task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	32/c2d47b	22343005	job_dispatch (job-dispatch)	COMPLETED	0	2026-09-08 23:27:28.850	5m 54s	3.9s	42.0%	70.6 MB	401.5 MB	19.8 MB	806.8 KB
3	b5/5c8350	22343369	preprocessing (preprocessing)	COMPLETED	0	2026-09-08 23:33:24.442	11m 9s	2m 17s	44.9%	1.7 GB	1.9 GB	4.3 GB	1.9 MB
2	00/06fd65	22343367	nwb_ecephys (nwb-ecephys)	COMPLETED	0	2026-09-08 23:33:24.306	11m 9s	7m 48s	1435.8%	50.6 GB	88.6 GB	36.6 GB	271.7 MB
4	ed/6cdcf6	22344637	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-09-08 23:44:33.438	1m 35s	2.2s	158.1%	147.9 MB	1.3 GB	20.7 MB	243.4 KB
5	8f/7bf200	22344909	postprocessing (postprocessing)	COMPLETED	0	2026-09-08 23:46:09.708	2m 34s	1.7s	32.1%	72.9 MB	283.4 MB	18.6 MB	392.2 KB
6	a1/e7783a	22345152	curation (curation)	COMPLETED	0	2026-09-08 23:48:43.898	1m 30s	5.4s	23.6%	177.6 MB	606.3 MB	29.6 MB	331 KB
7	8f/ee6c22	22345275	visualization (visualization)	COMPLETED	0	2026-09-08 23:50:14.352	2m 34s	1m 40s	64.5%	2.4 GB	19.3 GB	4 GB	28.6 MB
8	47/ff358e	22345429	results_collector (result-collector)	COMPLETED	0	2026-09-08 23:52:48.396	1m 26s	3.7s	38.8%	130.9 MB	465 MB	32.2 MB	7.2 MB
10	9c/1f7463	22345519	nwb_units (nwb-units)	COMPLETED	0	2026-09-08 23:54:14.585	1m 34s	6.1s	27.6%	176 MB	579.8 MB	94.8 MB	65 MB
9	ab/bf416b	22345518	quality_control (quality-control)	COMPLETED	0	2026-09-08 23:54:14.499	7m 4s	38.6s	68.9%	722 MB	3.1 GB	1.7 GB	6.7 MB
11	b2/93b0b1	22346035	quality_control_collector (qc-collector)	COMPLETED	0	2026-09-09 00:01:18.743	1m 10s	1.1s	73.3%	6.5 MB	12.8 MB	11.4 MB	3.5 MB
