task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	58/9b9fdc	18599342	job_dispatch (job-dispatch)	COMPLETED	0	2026-07-23 05:46:18.987	3m 9s	3.5s	43.5%	360.1 MB	686.3 MB	19.8 MB	965.3 KB
2	2e/6bf131	18599691	nwb_ecephys (nwb-ecephys)	COMPLETED	0	2026-07-23 05:49:28.868	6m 10s	2m 41s	1196.8%	15.1 GB	53.3 GB	86.3 GB	458.6 MB
3	be/ad86b3	18599690	preprocessing (preprocessing)	COMPLETED	0	2026-07-23 05:49:28.763	9m 5s	5m 21s	549.4%	55.7 GB	106.4 GB	91 GB	56.6 GB
4	2f/d60e98	18600618	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-07-23 05:58:33.569	11m 5s	9m 52s	621.9%	22.1 GB	48.6 GB	92.8 MB	120.6 MB
5	34/556fd6	18602016	postprocessing (postprocessing)	COMPLETED	0	2026-07-23 06:09:38.576	10m 10s	7m 31s	1060.4%	75.7 GB	136.9 GB	2.8 GB	3.3 GB
6	d7/230744	18603104	curation (curation)	COMPLETED	0	2026-07-23 06:19:48.565	1m 35s	23.8s	39.9%	4.7 GB	5.8 GB	480.7 MB	317.5 KB
7	07/2bd162	18603199	visualization (visualization)	COMPLETED	0	2026-07-23 06:21:23.578	6m 45s	3m 36s	66.8%	6.7 GB	44 GB	7.7 GB	194 MB
8	01/648b37	18603851	results_collector (result-collector)	COMPLETED	0	2026-07-23 06:28:08.556	3m 5s	30.5s	17.7%	232.6 MB	886.2 MB	392.2 MB	338.9 MB
10	0a/b87739	18604101	nwb_units (nwb-units)	COMPLETED	0	2026-07-23 06:31:13.750	3m 5s	19.3s	71.6%	1.1 GB	1.8 GB	213.4 MB	346.9 MB
9	14/c84fbc	18604099	quality_control (quality-control)	COMPLETED	0	2026-07-23 06:31:13.655	4m 5s	1m 30s	76.9%	772.2 MB	3.5 GB	4.1 GB	7 MB
11	48/213ade	18604316	quality_control_collector (qc-collector)	COMPLETED	0	2026-07-23 06:35:18.565	1m 35s	2.7s	42.0%	48 MB	368.2 MB	11.8 MB	3.8 MB
