task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	05/8adad6	16171653	job_dispatch (job-dispatch)	COMPLETED	0	2026-06-21 03:01:37.994	1m 10s	1.7s	108.8%	66.1 MB	387.2 MB	20.6 MB	1.8 MB
2	0b/926f72	16171754	nwb_ecephys (nwb-ecephys)	COMPLETED	0	2026-06-21 03:02:47.834	3m 5s	1m 51s	1075.8%	9.9 GB	48 GB	65.3 GB	141.6 MB
4	25/4e4b41	16171757	preprocessing (preprocessing)	COMPLETED	0	2026-06-21 03:02:47.966	4m 9s	1m 25s	349.7%	7.9 GB	51.7 GB	11.4 GB	1.8 GB
3	ea/6bca8a	16171758	preprocessing (preprocessing)	COMPLETED	0	2026-06-21 03:02:48.057	6m 9s	1m 5s	389.5%	9.6 GB	59.5 GB	11.4 GB	1.8 GB
7	c6/fb50d6	16172014	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-06-21 03:06:57.561	3m 5s	44s	276.5%	3.1 GB	29.4 GB	72 MB	17.2 MB
6	3e/1787b4	16171759	preprocessing (preprocessing)	COMPLETED	0	2026-06-21 03:02:48.151	7m 14s	1m 25s	343.4%	8.6 GB	55.4 GB	11.7 GB	1.8 GB
5	51/925e77	16171760	preprocessing (preprocessing)	COMPLETED	0	2026-06-21 03:02:48.239	8m 9s	1m 51s	245.9%	9.6 GB	59.5 GB	11.7 GB	1.8 GB
8	35/ea0bba	16172196	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-06-21 03:08:57.579	14m 10s	38.1s	259.7%	3.1 GB	17.7 GB	71.9 MB	16.3 MB
9	9c/7bf02c	16172316	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-06-21 03:10:02.555	14m 10s	42.1s	325.6%	3.2 GB	29.3 GB	72.4 MB	19.8 MB
10	b1/1ab861	16172437	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-06-21 03:10:57.542	14m 15s	42.4s	185.4%	3.1 GB	17.7 GB	71.3 MB	13.2 MB
11	90/fc1e92	16173415	postprocessing (postprocessing)	COMPLETED	0	2026-06-21 03:25:12.638	2m 10s	1m 8s	590.3%	11.5 GB	56.6 GB	556.9 MB	723.6 MB
13	bc/666d81	16173417	postprocessing (postprocessing)	COMPLETED	0	2026-06-21 03:25:12.824	2m 10s	1m 3s	182.1%	8.6 GB	52.6 GB	341.1 MB	401.9 MB
14	aa/d920e0	16173418	postprocessing (postprocessing)	COMPLETED	0	2026-06-21 03:25:12.915	2m 10s	1m 54s	917.3%	12.7 GB	58 GB	624.7 MB	826.1 MB
12	ee/ee5349	16173416	postprocessing (postprocessing)	COMPLETED	0	2026-06-21 03:25:12.736	2m 15s	1m 26s	499.9%	11.5 GB	55.4 GB	475.2 MB	575 MB
15	73/97b93c	16173559	curation (curation)	COMPLETED	0	2026-06-21 03:27:22.660	1m 35s	19s	32.2%	878.8 MB	1.9 GB	356.7 MB	288.5 KB
16	1c/2fba10	16173560	curation (curation)	COMPLETED	0	2026-06-21 03:27:22.756	1m 35s	18.3s	31.9%	779.5 MB	1.9 GB	256.8 MB	288.2 KB
17	ce/8f0a89	16173561	curation (curation)	COMPLETED	0	2026-06-21 03:27:22.835	1m 35s	19.6s	32.7%	539.4 MB	1.8 GB	390.4 MB	288.6 KB
18	f8/ccca87	16173563	curation (curation)	COMPLETED	0	2026-06-21 03:27:27.555	1m 35s	21.3s	29.4%	784.9 MB	1.8 GB	292.5 MB	288.4 KB
21	9e/817064	16173730	visualization (visualization)	COMPLETED	0	2026-06-21 03:29:02.846	2m 5s	1m 27s	84.8%	2.2 GB	20.9 GB	4 GB	45.4 MB
19	39/7cca48	16173729	visualization (visualization)	COMPLETED	0	2026-06-21 03:29:02.722	2m 5s	1m 25s	85.5%	1.8 GB	17.9 GB	3.7 GB	42.6 MB
20	78/10e0a9	16173728	visualization (visualization)	COMPLETED	0	2026-06-21 03:29:02.631	2m 5s	1m 32s	76.6%	2.1 GB	17.8 GB	3.7 GB	44.5 MB
22	23/69a6ad	16173731	visualization (visualization)	COMPLETED	0	2026-06-21 03:29:02.952	2m 5s	1m 23s	82.6%	1.8 GB	29.3 GB	3.5 GB	35.2 MB
23	b2/f4b387	16173835	results_collector (result-collector)	COMPLETED	0	2026-06-21 03:31:07.683	1m 5s	41.5s	14.5%	234.3 MB	885.9 MB	946.9 MB	897 MB
24	4a/020422	16173903	nwb_units (nwb-units)	COMPLETED	0	2026-06-21 03:32:12.932	1m 20s	15.5s	47.8%	278.7 MB	1 GB	125.9 MB	91.2 MB
28	b4/00b9ed	16173904	quality_control (quality-control)	COMPLETED	0	2026-06-21 03:32:13.028	1m 34s	26.1s	95.9%	554.2 MB	2.9 GB	1.9 GB	5.6 MB
25	eb/7ea871	16173901	quality_control (quality-control)	COMPLETED	0	2026-06-21 03:32:12.709	2m 5s	47.3s	47.5%	555.3 MB	2.9 GB	1.8 GB	5.3 MB
26	36/8b7a34	16173905	quality_control (quality-control)	COMPLETED	0	2026-06-21 03:32:13.131	2m 4s	39.2s	66.6%	553.7 MB	2.9 GB	1.9 GB	5.5 MB
27	25/cc4e67	16173902	quality_control (quality-control)	COMPLETED	0	2026-06-21 03:32:12.834	2m 5s	46.4s	50.0%	555 MB	2.9 GB	1.9 GB	5.6 MB
29	38/88d55c	16174026	quality_control_collector (qc-collector)	COMPLETED	0	2026-06-21 03:34:17.627	3m 35s	1.5s	75.2%	50.9 MB	370.9 MB	17.1 MB	9.1 MB
