task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	a5/d25e8c	16319986	job_dispatch (job-dispatch)	COMPLETED	0	2026-06-22 18:18:51.285	5m 39s	1.8s	91.8%	60.7 MB	380.2 MB	20.6 MB	1.8 MB
2	2e/97fa54	16320436	nwb_ecephys (nwb-ecephys)	COMPLETED	0	2026-06-22 18:24:30.819	16m 5s	3m 42s	447.8%	9.8 GB	48 GB	65.3 GB	141.6 MB
4	9c/0c818a	16320438	preprocessing (preprocessing)	COMPLETED	0	2026-06-22 18:24:30.983	20m 5s	4m 20s	116.6%	9.6 GB	59.5 GB	11.4 GB	1.8 GB
3	f9/37d3e1	16320439	preprocessing (preprocessing)	COMPLETED	0	2026-06-22 18:24:31.148	22m 39s	1m 16s	471.3%	8.6 GB	55.4 GB	11.4 GB	1.8 GB
5	7e/f562b6	16320440	preprocessing (preprocessing)	COMPLETED	0	2026-06-22 18:24:31.243	26m 39s	2m 7s	286.4%	7.6 GB	48.7 GB	11.7 GB	1.8 GB
6	51/972a95	16320441	preprocessing (preprocessing)	COMPLETED	0	2026-06-22 18:24:31.326	31m 9s	3m 11s	133.5%	8 GB	51.7 GB	11.7 GB	1.8 GB
7	21/13532f	16322258	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-06-22 18:44:35.751	23m 35s	9m 15s	22.7%	3.1 GB	29.5 GB	72 MB	17.2 MB
8	a5/56e6b8	16322334	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-06-22 18:47:10.690	28m	3m 48s	41.9%	3.1 GB	17.8 GB	71.9 MB	16.3 MB
9	2b/037ff0	16322515	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-06-22 18:51:10.815	31m 5s	4m 38s	29.9%	3.1 GB	17.8 GB	71.3 MB	13.2 MB
10	66/c966a7	16322753	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-06-22 18:55:40.858	28m 10s	51.2s	285.0%	3.1 GB	29.4 GB	72.4 MB	19.8 MB
12	ab/a81f59	16324132	postprocessing (postprocessing)	COMPLETED	0	2026-06-22 19:23:50.885	2m 5s	1m 12s	541.9%	11.5 GB	55.4 GB	475.2 MB	574.5 MB
11	88/cb8663	16324133	postprocessing (postprocessing)	COMPLETED	0	2026-06-22 19:23:51.002	2m 10s	1m 24s	559.6%	11.5 GB	56.6 GB	556.9 MB	722.9 MB
14	54/bdd078	16324134	postprocessing (postprocessing)	COMPLETED	0	2026-06-22 19:23:51.098	7m 10s	1m 42s	566.3%	12.7 GB	58 GB	624.7 MB	825.6 MB
16	f7/5fff7b	16324243	curation (curation)	COMPLETED	0	2026-06-22 19:26:00.775	5m 35s	2m 17s	3.9%	877.8 MB	2 GB	356.1 MB	288.5 KB
