task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	85/4a9f3d	18221873	job_dispatch (job-dispatch)	COMPLETED	0	2026-07-17 23:02:36.927	3m 9s	2.6s	50.4%	75.3 MB	402.8 MB	19.8 MB	965.6 KB
3	0a/4a6439	18222092	nwb_ecephys (nwb-ecephys)	COMPLETED	0	2026-07-17 23:05:46.781	6m 10s	2m 17s	1223.2%	15 GB	53.1 GB	70.8 GB	461 MB
2	3a/d9c50e	18222091	preprocessing (preprocessing)	COMPLETED	0	2026-07-17 23:05:46.696	13m 5s	9m 31s	781.0%	54.2 GB	106.5 GB	81.5 GB	56.6 GB
4	53/0337db	18223187	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-07-17 23:18:51.474	12m 5s	9m 40s	536.1%	22.5 GB	51.7 GB	93.6 MB	123.3 MB
5	ad/8cbafe	18224343	postprocessing (postprocessing)	COMPLETED	0	2026-07-17 23:30:56.489	11m 5s	8m 10s	951.9%	72.6 GB	135.1 GB	2.4 GB	2.8 GB
6	a2/2f7f1a	18225041	curation (curation)	COMPLETED	0	2026-07-17 23:42:01.535	1m 35s	20.1s	41.6%	1.6 GB	3.8 GB	429.8 MB	317.6 KB
7	cb/3d3cae	18225168	visualization (visualization)	COMPLETED	0	2026-07-17 23:43:36.518	5m 35s	2m 45s	78.0%	6.5 GB	43.5 GB	6.1 GB	189.9 MB
8	9a/3dc668	18225627	results_collector (result-collector)	COMPLETED	0	2026-07-17 23:49:11.548	4m 10s	38s	14.3%	266.4 MB	918.7 MB	342.7 MB	290.2 MB
10	9e/2bf014	18225868	nwb_units (nwb-units)	COMPLETED	0	2026-07-17 23:53:21.685	2m 35s	18.2s	68.0%	1.1 GB	1.7 GB	213.2 MB	328 MB
9	c5/fdb9aa	18225867	quality_control (quality-control)	COMPLETED	0	2026-07-17 23:53:21.581	4m 5s	1m 23s	80.3%	1.2 GB	3.9 GB	3.5 GB	7.2 MB
11	c9/e1b4b8	18226090	quality_control_collector (qc-collector)	COMPLETED	0	2026-07-17 23:57:26.550	1m 35s	1.1s	49.4%	6.4 MB	13 MB	11.9 MB	3.9 MB
