task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	f8/5faf05	15916084	job_dispatch (job-dispatch)	COMPLETED	0	2026-06-12 12:01:23.890	1m 10s	1.4s	111.0%	81.4 MB	408.2 MB	20.6 MB	1.8 MB
4	d9/a9e4f6	15916105	preprocessing (preprocessing)	COMPLETED	0	2026-06-12 12:02:33.753	7m 5s	2m 49s	160.2%	8.3 GB	57.8 GB	11.4 GB	1.8 GB
3	8a/205ba1	15916107	preprocessing (preprocessing)	COMPLETED	0	2026-06-12 12:02:34.017	8m 4s	1m 13s	397.9%	8.4 GB	55.1 GB	11.4 GB	1.8 GB
2	5e/1a0c39	15916106	nwb_ecephys (nwb-ecephys)	COMPLETED	0	2026-06-12 12:02:33.887	8m 9s	1m 41s	982.2%	9.9 GB	48 GB	65.2 GB	141.5 MB
7	fd/3aff52	15916348	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-06-12 12:09:38.594	1m 5s	34.9s	353.5%	3.1 GB	29.5 GB	72.3 MB	18.8 MB
5	d2/159fd3	15916108	preprocessing (preprocessing)	COMPLETED	0	2026-06-12 12:02:34.148	11m 4s	1m 54s	243.3%	7.8 GB	51.5 GB	11.7 GB	1.8 GB
6	f0/d83613	15916109	preprocessing (preprocessing)	COMPLETED	0	2026-06-12 12:02:34.274	12m 4s	1m 12s	384.1%	8.3 GB	52.3 GB	11.7 GB	1.8 GB
8	eb/80fed6	15916373	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-06-12 12:10:38.496	4m 5s	49.6s	218.1%	3.1 GB	17.8 GB	72 MB	17 MB
9	18/99b527	15916523	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-06-12 12:13:38.517	4m 5s	52.1s	180.2%	3.1 GB	17.8 GB	71.7 MB	14.7 MB
10	8e/7504d6	15916629	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-06-12 12:14:38.523	5m 35s	36.3s	364.8%	3.1 GB	29.9 GB	72.5 MB	20.1 MB
11	25/909ed8	15916884	postprocessing (postprocessing)	COMPLETED	0	2026-06-12 12:20:13.679	1m 5s	56.3s	422.9%	9.9 GB	54.2 GB	424.1 MB	540.6 MB
12	07/4f6071	15916883	postprocessing (postprocessing)	COMPLETED	0	2026-06-12 12:20:13.585	2m 5s	1m 47s	813.1%	13.7 GB	58.3 GB	649.7 MB	817.3 MB
13	87/36b164	15916886	postprocessing (postprocessing)	COMPLETED	0	2026-06-12 12:20:13.863	2m 5s	41.2s	325.9%	8.5 GB	52.9 GB	356 MB	438.7 MB
14	ee/a0df6b	15916885	postprocessing (postprocessing)	COMPLETED	0	2026-06-12 12:20:13.775	2m 10s	1m 52s	749.2%	12.2 GB	57.6 GB	601.7 MB	802.9 MB
15	f3/77dbac	15916944	curation (curation)	COMPLETED	0	2026-06-12 12:21:18.623	2m 5s	58.9s	9.0%	745.8 MB	2.1 GB	310.1 MB	288.3 KB
17	59/e68fd5	15916961	curation (curation)	COMPLETED	0	2026-06-12 12:22:19.340	1m 34s	17.4s	29.0%	829.7 MB	2.2 GB	278.8 MB	288.1 KB
16	05/246252	15916960	curation (curation)	COMPLETED	0	2026-06-12 12:22:19.252	1m 34s	22s	30.1%	887.1 MB	2 GB	357.4 MB	288.6 KB
18	91/d66312	15916964	curation (curation)	COMPLETED	0	2026-06-12 12:22:23.729	1m 35s	19.8s	27.2%	543.6 MB	1.8 GB	390.4 MB	288.5 KB
21	21/f13793	15916999	visualization (visualization)	COMPLETED	0	2026-06-12 12:23:58.823	3m 5s	2m 44s	36.9%	1.8 GB	15.4 GB	3.7 GB	31.1 MB
22	94/e1e57e	15917000	visualization (visualization)	COMPLETED	0	2026-06-12 12:23:58.908	3m 35s	2m 56s	33.3%	2.2 GB	15.4 GB	3.7 GB	41.4 MB
20	b9/4de68b	15916996	visualization (visualization)	COMPLETED	0	2026-06-12 12:23:58.628	4m 5s	3m 37s	33.3%	1.9 GB	16.9 GB	3.6 GB	38.9 MB
19	dc/e12d04	15916997	visualization (visualization)	COMPLETED	0	2026-06-12 12:23:58.725	4m 5s	3m 6s	34.5%	2.1 GB	15.4 GB	3.9 GB	42.8 MB
23	ad/121a66	15917075	results_collector (result-collector)	COMPLETED	0	2026-06-12 12:28:03.595	2m 10s	1m 43s	6.3%	235.6 MB	888 MB	988 MB	938.4 MB
24	c4/dd5e90	15917295	quality_control (quality-control)	COMPLETED	0	2026-06-12 12:30:13.880	34.6s	25.5s	91.1%	527.8 MB	2.9 GB	1.9 GB	5.4 MB
25	3a/43f1e7	15917294	nwb_units (nwb-units)	COMPLETED	0	2026-06-12 12:30:13.787	34.6s	18.9s	40.6%	279.6 MB	683.1 MB	125.5 MB	90.3 MB
26	28/9a406d	15917293	quality_control (quality-control)	COMPLETED	0	2026-06-12 12:30:13.667	1m 5s	40.5s	58.7%	531.6 MB	2.9 GB	1.9 GB	5.5 MB
28	9e/d6d664	15917296	quality_control (quality-control)	COMPLETED	0	2026-06-12 12:30:14.008	1m 9s	36.5s	64.7%	553.4 MB	2.9 GB	2 GB	5.5 MB
27	4e/f80436	15917306	quality_control (quality-control)	COMPLETED	0	2026-06-12 12:30:15.040	3m 3s	1m 28s	31.8%	553.4 MB	2.9 GB	1.9 GB	5.4 MB
29	af/8e589f	15917451	quality_control_collector (qc-collector)	COMPLETED	0	2026-06-12 12:33:18.573	1m 15s	1.7s	49.6%	50.5 MB	370.9 MB	17 MB	9 MB
