task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	a7/13b03d	15914916	job_dispatch (job-dispatch)	COMPLETED	0	2026-06-12 11:34:29.699	54.4s	5.5s	27.1%	63.3 MB	381.6 MB	19.7 MB	763.1 KB
2	30/0ef4d2	15914965	preprocessing (preprocessing)	COMPLETED	0	2026-06-12 11:35:24.474	7m 5s	6m 14s	652.1%	26.5 GB	64.4 GB	40.2 GB	16 GB
3	b9/24756a	15914964	nwb_ecephys (nwb-ecephys)	COMPLETED	0	2026-06-12 11:35:24.373	7m 10s	5m 34s	1372.8%	50.4 GB	88.5 GB	39.6 GB	193.5 MB
4	d3/f2f1ad	15915354	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-06-12 11:42:29.260	10m 5s	6m 49s	88.1%	14 GB	42.7 GB	78.2 MB	49.3 MB
5	92/97fd6e	15915615	postprocessing (postprocessing)	COMPLETED	0	2026-06-12 11:52:34.323	3m 5s	2m 11s	342.4%	22.2 GB	64.4 GB	729.3 MB	898.2 MB
6	b4/947f04	15915739	curation (curation)	COMPLETED	0	2026-06-12 11:55:39.402	1m 35s	35s	50.4%	1.1 GB	2.3 GB	293.4 MB	290 KB
7	f0/8b801a	15915813	visualization (visualization)	COMPLETED	0	2026-06-12 11:57:14.877	8m 4s	7m 23s	77.9%	3.8 GB	20.9 GB	6.7 GB	97.6 MB
8	c7/1da8dc	15916211	results_collector (result-collector)	COMPLETED	0	2026-06-12 12:05:19.326	1m 30s	19.5s	23.9%	225.3 MB	878.8 MB	234.1 MB	187.8 MB
10	98/37b448	15916258	nwb_units (nwb-units)	COMPLETED	0	2026-06-12 12:06:49.467	1m 5s	36.7s	18.7%	711.3 MB	1.6 GB	103.8 MB	151.7 MB
9	03/cc00cf	15916259	quality_control (quality-control)	COMPLETED	0	2026-06-12 12:06:49.592	6m 5s	1m 52s	63.1%	1.8 GB	4.1 GB	3.4 GB	7.8 MB
11	d7/766151	15916418	quality_control_collector (qc-collector)	COMPLETED	0	2026-06-12 12:12:54.338	34.9s	1.6s	67.7%	50.6 MB	370.9 MB	12.6 MB	4.7 MB
