task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	50/32bef8	19128179	job_dispatch (job-dispatch)	COMPLETED	0	2026-07-28 22:01:12.184	1m 9s	5.4s	51.9%	2.3 GB	3.8 GB	19.5 MB	657 KB
2	c0/00cbc0	19128283	preprocessing (preprocessing)	COMPLETED	0	2026-07-28 22:02:21.978	59.6s	16.2s	28.2%	338.7 MB	536.1 MB	253 MB	803.9 KB
4	d0/44a2f2	19128394	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-07-28 22:03:21.799	34.7s	1.8s	198.4%	74.2 MB	1.2 GB	20.7 MB	243.4 KB
5	db/2366be	19128482	postprocessing (postprocessing)	COMPLETED	0	2026-07-28 22:03:56.780	34.8s	5.9s	11.2%	129 MB	308 MB	18.5 MB	387.5 KB
6	20/7d64a8	19128609	curation (curation)	COMPLETED	0	2026-07-28 22:04:31.718	1m 10s	4.1s	42.0%	159.3 MB	589.5 MB	29.7 MB	331 KB
3	db/2b78a4	19128284	nwb_ecephys (nwb-ecephys)	COMPLETED	0	2026-07-28 22:02:22.075	4m 4s	2m 53s	1275.4%	5.9 GB	43.9 GB	142 GB	924.5 MB
7	4e/05f574	19128886	visualization (visualization)	COMPLETED	0	2026-07-28 22:05:41.694	1m 5s	35.1s	42.0%	6.1 GB	22.5 GB	380.2 MB	3.4 MB
8	89/725210	19129015	results_collector (result-collector)	COMPLETED	0	2026-07-28 22:06:46.721	34.8s	2.7s	44.5%	121.1 MB	453.9 MB	26.4 MB	1.5 MB
9	ac/ba1a94	19129045	nwb_units (nwb-units)	COMPLETED	0	2026-07-28 22:07:21.788	1m 10s	6.6s	26.6%	180.8 MB	586.4 MB	401.8 MB	372.1 MB
10	77/41a782	19129046	quality_control (quality-control)	COMPLETED	0	2026-07-28 22:07:21.872	1m 10s	8.4s	87.9%	2 GB	4.4 GB	361.5 MB	4.5 MB
11	1c/f91ec6	19129119	quality_control_collector (qc-collector)	COMPLETED	0	2026-07-28 22:08:31.806	1m 35s	943ms	57.6%	6.9 MB	13 MB	9.2 MB	1.3 MB
