task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	54/a5a95d	16195077	job_dispatch (job-dispatch)	COMPLETED	0	2026-06-21 10:31:27.979	1m 10s	3s	51.2%	51.5 MB	369 MB	19.9 MB	970.5 KB
3	52/0f78e9	16195106	nwb_ecephys (nwb-ecephys)	COMPLETED	0	2026-06-21 10:32:37.957	3m 4s	2m 19s	930.1%	15.9 GB	54.1 GB	36.2 GB	267.2 MB
2	df/fa59bb	16195102	preprocessing (preprocessing)	COMPLETED	0	2026-06-21 10:32:37.841	5m 5s	4m 13s	411.2%	70.8 GB	121.1 GB	75.8 GB	60.4 GB
4	da/537762	16195333	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-06-21 10:37:42.722	13m 5s	12m 8s	1017.0%	12.9 GB	42.1 GB	112.4 MB	319.6 MB
5	18/d013bc	16195879	postprocessing (postprocessing)	COMPLETED	0	2026-06-21 10:50:47.659	1h 42m 10s	12m 53s	1248.8%	118.3 GB	184 GB	4 GB	4.9 GB
6	58/82ce0d	16200455	curation (curation)	COMPLETED	0	2026-06-21 12:32:57.764	2m 5s	48.4s	22.3%	5.4 GB	6.6 GB	598.7 MB	296.8 KB
7	d5/eb7312	16200679	visualization (visualization)	COMPLETED	0	2026-06-21 12:35:02.895	4m 5s	3m 28s	75.0%	7.5 GB	44.7 GB	6.3 GB	272.8 MB
8	0d/e6b5a7	16200890	results_collector (result-collector)	COMPLETED	0	2026-06-21 12:39:07.835	34.8s	14.8s	40.0%	248.2 MB	900.9 MB	544.6 MB	502.1 MB
9	fd/8ce9c5	16200921	nwb_units (nwb-units)	COMPLETED	0	2026-06-21 12:39:42.861	1m 35s	38.1s	77.7%	2.4 GB	3.3 GB	158.1 MB	649.2 MB
10	23/f084fa	16200922	quality_control (quality-control)	COMPLETED	0	2026-06-21 12:39:42.962	12m 35s	1m 38s	67.8%	2.2 GB	5.1 GB	3.5 GB	6.8 MB
11	7f/0c0162	16201384	quality_control_collector (qc-collector)	COMPLETED	0	2026-06-21 12:52:17.841	34.8s	1.5s	48.9%	50.6 MB	370.9 MB	11.6 MB	3.6 MB
