task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	21/e70f43	17200231	job_dispatch (job-dispatch)	COMPLETED	0	2026-07-05 08:15:53.950	1m 9s	4.2s	30.7%	71.3 MB	401.8 MB	20.6 MB	1.8 MB
3	db/a57c5c	17200312	preprocessing (preprocessing)	COMPLETED	0	2026-07-05 08:17:03.733	2m 4s	1m 8s	491.3%	9.1 GB	58.8 GB	11.4 GB	1.8 GB
2	2a/c49a73	17200311	nwb_ecephys (nwb-ecephys)	COMPLETED	0	2026-07-05 08:17:03.627	2m 5s	1m 27s	1156.3%	9.9 GB	48 GB	65.3 GB	141.6 MB
4	01/c40103	17200313	preprocessing (preprocessing)	COMPLETED	0	2026-07-05 08:17:03.824	2m 4s	1m 23s	297.7%	9.6 GB	59.5 GB	11.4 GB	1.8 GB
8	d8/64f09e	17200447	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-07-05 08:19:08.463	1m 10s	34.1s	330.4%	3.1 GB	29.8 GB	72 MB	17.2 MB
6	3b/04b673	17200314	preprocessing (preprocessing)	COMPLETED	0	2026-07-05 08:17:03.907	3m 39s	1m 9s	488.9%	8.5 GB	57.9 GB	11.7 GB	1.8 GB
5	24/905ba6	17200316	preprocessing (preprocessing)	COMPLETED	0	2026-07-05 08:17:05.018	3m 38s	1m 9s	356.2%	9.6 GB	59.5 GB	11.7 GB	1.8 GB
7	94/38883b	17200446	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-07-05 08:19:08.349	2m 5s	33.3s	296.3%	3.2 GB	17.7 GB	71.9 MB	16.3 MB
10	db/e86917	17200521	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-07-05 08:20:43.314	1m 35s	33.6s	254.9%	3.1 GB	17.7 GB	71.4 MB	13.2 MB
9	99/9724b8	17200522	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-07-05 08:20:43.419	1m 35s	33.9s	379.7%	3.2 GB	29.7 GB	72.4 MB	19.8 MB
13	fd/698ab5	17200638	postprocessing (postprocessing)	COMPLETED	0	2026-07-05 08:22:18.640	1m 7s	30.2s	370.2%	8.5 GB	52.6 GB	341.2 MB	402.5 MB
15	06/2c8ff8	17200770	curation (curation)	COMPLETED	0	2026-07-05 08:23:25.366	32.8s	9.6s	51.7%	781.1 MB	2.1 GB	257.2 MB	314.6 KB
11	ac/cb2d8f	17200636	postprocessing (postprocessing)	COMPLETED	0	2026-07-05 08:22:18.446	2m 5s	59.9s	784.8%	11.5 GB	56.6 GB	556.9 MB	723.2 MB
12	0c/dbdf02	17200637	postprocessing (postprocessing)	COMPLETED	0	2026-07-05 08:22:18.554	2m 10s	1m 7s	654.7%	11.5 GB	55.4 GB	475.2 MB	574.7 MB
14	66/9be344	17200639	postprocessing (postprocessing)	COMPLETED	0	2026-07-05 08:22:18.731	2m 9s	1m 20s	736.2%	12.7 GB	58 GB	625.3 MB	826.2 MB
16	e2/a63bc2	17200872	curation (curation)	COMPLETED	0	2026-07-05 08:24:23.329	34.9s	15.9s	32.7%	878.4 MB	1.9 GB	356.4 MB	315 KB
17	b3/28d24d	17200874	curation (curation)	COMPLETED	0	2026-07-05 08:24:28.309	34.9s	17.6s	29.9%	754.6 MB	1.7 GB	292.1 MB	314.9 KB
18	09/09814a	17200875	curation (curation)	COMPLETED	0	2026-07-05 08:24:28.392	34.8s	14.7s	32.9%	518.3 MB	1.7 GB	389.9 MB	315 KB
20	89/23d2fe	17200929	visualization (visualization)	COMPLETED	0	2026-07-05 08:25:03.459	2m 5s	1m 27s	69.6%	1.8 GB	31.2 GB	3.5 GB	36.4 MB
22	b6/574681	17200931	visualization (visualization)	COMPLETED	0	2026-07-05 08:25:03.642	2m 5s	1m 10s	87.1%	1.8 GB	15.5 GB	3.6 GB	31.6 MB
21	cb/162f17	17200930	visualization (visualization)	COMPLETED	0	2026-07-05 08:25:03.556	2m 5s	1m 10s	86.8%	2.2 GB	15.3 GB	3.8 GB	40.1 MB
19	09/18985e	17200928	visualization (visualization)	COMPLETED	0	2026-07-05 08:25:03.354	3m 5s	1m 40s	67.7%	2.1 GB	21.7 GB	3.6 GB	38.6 MB
23	f3/ed8912	17201220	results_collector (result-collector)	COMPLETED	0	2026-07-05 08:28:08.418	2m 5s	52.4s	9.8%	235.1 MB	886.7 MB	946.1 MB	896.3 MB
26	45/221882	17201386	quality_control (quality-control)	COMPLETED	0	2026-07-05 08:30:13.891	1m 4s	31.4s	75.1%	555.2 MB	2.9 GB	1.9 GB	5.7 MB
24	f2/0bb0e8	17201383	quality_control (quality-control)	COMPLETED	0	2026-07-05 08:30:13.557	1m 5s	22.4s	95.2%	553.3 MB	2.9 GB	1.8 GB	5.5 MB
28	66/df473a	17201384	quality_control (quality-control)	COMPLETED	0	2026-07-05 08:30:13.704	1m 5s	23.2s	97.7%	554 MB	2.9 GB	2 GB	5.7 MB
27	fd/b93a00	17201385	nwb_units (nwb-units)	COMPLETED	0	2026-07-05 08:30:13.800	1m 4s	10.1s	63.2%	317.5 MB	1 GB	125.3 MB	91.2 MB
25	f9/3fdddc	17201382	quality_control (quality-control)	COMPLETED	0	2026-07-05 08:30:13.451	1m 5s	32.7s	70.6%	552.2 MB	3.2 GB	1.9 GB	5.6 MB
29	5f/d575ef	17201450	quality_control_collector (qc-collector)	COMPLETED	0	2026-07-05 08:31:18.379	34.8s	4.3s	25.9%	50.7 MB	370.9 MB	17.1 MB	9.1 MB
