task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	a2/054e31	16195689	job_dispatch (job-dispatch)	COMPLETED	0	2026-06-21 10:46:23.965	1m 10s	1.6s	85.3%	79.2 MB	407.1 MB	19.4 MB	647.1 KB
3	9f/0456e7	16195718	nwb_ecephys (nwb-ecephys)	COMPLETED	0	2026-06-21 10:47:33.816	1h 30m 20s	1m 41s	936.4%	5.3 GB	43.3 GB	108.7 GB	228.7 MB
2	a8/bf9a90	16195719	preprocessing (preprocessing)	COMPLETED	0	2026-06-21 10:47:33.950	1h 45m 50s	36.5s	34.6%	473 MB	680.5 MB	2 GB	956.8 KB
4	33/0a5629	16200517	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-06-21 12:33:23.758	17m 45s	1.6s	210.7%	92.8 MB	1.3 GB	20.7 MB	236.7 KB
5	8a/02ec81	16201315	postprocessing (postprocessing)	COMPLETED	0	2026-06-21 12:51:08.782	34.8s	7.1s	8.3%	126.4 MB	302.5 MB	18.5 MB	339.4 KB
6	97/cead7e	16201355	curation (curation)	COMPLETED	0	2026-06-21 12:51:43.742	34.9s	2s	65.1%	86.1 MB	416.3 MB	29.6 MB	278.6 KB
7	46/936d14	16201385	visualization (visualization)	COMPLETED	0	2026-06-21 12:52:18.810	1m 10s	47.8s	35.8%	1.8 GB	18.3 GB	1.2 GB	7.4 MB
8	a1/bee58e	16201424	results_collector (result-collector)	COMPLETED	0	2026-06-21 12:53:28.819	1m 35s	1.9s	77.4%	88.8 MB	420.2 MB	26.9 MB	1.9 MB
9	3e/43fbf3	16201455	quality_control (quality-control)	COMPLETED	0	2026-06-21 12:55:03.849	34.8s	15.7s	73.5%	631.8 MB	3 GB	961.4 MB	4.6 MB
10	26/efb42d	16201456	nwb_units (nwb-units)	COMPLETED	0	2026-06-21 12:55:03.933	34.7s	2.6s	59.8%	180 MB	586.4 MB	104.9 MB	75.1 MB
11	2c/74121c	16201508	quality_control_collector (qc-collector)	COMPLETED	0	2026-06-21 12:55:38.760	1m 35s	1.2s	48.4%	50.4 MB	370.9 MB	9.4 MB	1.5 MB
