task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	77/04029b	15546248	job_dispatch (job-dispatch)	COMPLETED	0	2026-06-06 16:36:42.676	44.4s	4.3s	36.5%	61.6 MB	382 MB	19.7 MB	719.1 KB
2	fe/d22a0c	15546254	nwb_ecephys (nwb-ecephys)	COMPLETED	0	2026-06-06 16:37:27.436	5m 35s	5m 5s	1404.0%	50.4 GB	88.5 GB	39.6 GB	193.5 MB
3	29/f2803d	15546255	preprocessing (preprocessing)	COMPLETED	0	2026-06-06 16:37:27.526	10m 10s	9m 22s	1005.2%	25.9 GB	64.4 GB	40.2 GB	16 GB
4	df/d860e0	15546478	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-06-06 16:47:37.250	6m 5s	4m 27s	137.5%	14.1 GB	43.2 GB	78.3 MB	49.5 MB
5	4f/a25ab1	15546671	postprocessing (postprocessing)	COMPLETED	0	2026-06-06 16:53:42.280	3m 5s	1m 48s	415.6%	22.5 GB	64.5 GB	731.9 MB	901.7 MB
6	71/a92733	15546735	curation (curation)	COMPLETED	0	2026-06-06 16:56:47.271	1m 5s	15.1s	47.9%	800.2 MB	2.1 GB	293.2 MB	290 KB
7	0a/5f32ee	15546744	visualization (visualization)	COMPLETED	0	2026-06-06 16:57:52.337	5m 10s	3m 42s	79.5%	3.9 GB	41.6 GB	6.5 GB	113.9 MB
8	0d/794de6	15546812	results_collector (result-collector)	COMPLETED	0	2026-06-06 17:03:02.340	1m 5s	7s	48.5%	241.3 MB	892.7 MB	234.2 MB	188 MB
10	74/b960b0	15546839	nwb_units (nwb-units)	COMPLETED	0	2026-06-06 17:04:07.456	1m 10s	11.2s	54.9%	715.5 MB	1.7 GB	103.2 MB	152.6 MB
9	bd/0fd827	15546838	quality_control (quality-control)	COMPLETED	0	2026-06-06 17:04:07.364	2m 5s	1m 32s	75.1%	1.6 GB	3.9 GB	3.2 GB	7.9 MB
11	18/38b05d	15546928	quality_control_collector (qc-collector)	COMPLETED	0	2026-06-06 17:06:12.283	34.9s	2.9s	27.6%	49.7 MB	368.2 MB	12.7 MB	4.7 MB
