task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	62/2e6267	19047796	job_dispatch (job-dispatch)	COMPLETED	0	2026-07-28 05:00:58.895	2m 54s	1.5s	77.5%	71.3 MB	401.8 MB	19.7 MB	841.4 KB
3	e6/1274b6	19047885	nwb_ecephys (nwb-ecephys)	COMPLETED	0	2026-07-28 05:03:53.754	5m 5s	1m 44s	1173.6%	10.9 GB	49 GB	41 GB	305.2 MB
2	21/113a9d	19047883	preprocessing (preprocessing)	COMPLETED	0	2026-07-28 05:03:53.662	7m 5s	3m 23s	622.0%	72.6 GB	123.4 GB	76 GB	59.7 GB
4	76/a95cd5	19048134	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-07-28 05:10:58.474	15m 5s	12m 48s	254.4%	13.2 GB	43.6 GB	108.4 MB	268.8 MB
5	bd/00c5fb	19048454	postprocessing (postprocessing)	COMPLETED	0	2026-07-28 05:26:03.508	6m 5s	2m 51s	875.5%	78 GB	129.4 GB	464.5 MB	689.1 MB
6	31/0fd8e4	19048583	curation (curation)	COMPLETED	0	2026-07-28 05:32:08.509	3m 5s	17s	46.8%	2.2 GB	3.2 GB	256.6 MB	345.7 KB
7	b2/db370d	19048730	visualization (visualization)	COMPLETED	0	2026-07-28 05:35:13.525	5m 5s	1m 58s	71.7%	3.8 GB	20.7 GB	3.5 GB	106.1 MB
8	5d/5ea240	19048942	results_collector (result-collector)	COMPLETED	0	2026-07-28 05:40:18.546	1m 5s	12.7s	33.8%	248.6 MB	920.1 MB	256.8 MB	223.4 MB
9	32/d6a4f0	19048964	nwb_units (nwb-units)	COMPLETED	0	2026-07-28 05:41:23.573	3m 5s	18.5s	72.8%	982.8 MB	1.7 GB	127.8 MB	279.1 MB
10	fe/b69e4d	19048965	quality_control (quality-control)	FAILED	1	2026-07-28 05:41:23.675	4m 5s	1m 30s	-	-	-	-	-
