task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	c6/18848b	18504416	job_dispatch (job-dispatch)	COMPLETED	0	2026-07-22 03:46:24.700	3m 9s	2.6s	112.6%	3.3 GB	3.7 GB	19.6 MB	779 KB
3	91/77db5c	18504507	preprocessing (preprocessing)	COMPLETED	0	2026-07-22 03:49:34.489	5m 10s	1m 3s	62.1%	1.6 GB	1.8 GB	3.9 GB	1.4 MB
4	6d/65cc94	18504614	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-07-22 03:54:44.280	1m 10s	5.2s	68.1%	103.7 MB	1.3 GB	20.7 MB	243.3 KB
5	74/148ec6	18504705	postprocessing (postprocessing)	COMPLETED	0	2026-07-22 03:55:54.371	3m 35s	1.6s	34.6%	91.2 MB	283.4 MB	18.6 MB	382.5 KB
6	f8/e859bb	18504786	curation (curation)	COMPLETED	0	2026-07-22 03:59:29.268	3m 35s	4.2s	42.5%	159.3 MB	585 MB	29.6 MB	305.1 KB
7	48/c6a1a1	18504931	visualization (visualization)	COMPLETED	0	2026-07-22 04:03:04.294	3m 10s	54.9s	61.8%	6.2 GB	23.1 GB	2.2 GB	10.6 MB
2	44/d291d5	18504508	nwb_ecephys (nwb-ecephys)	COMPLETED	0	2026-07-22 03:49:34.610	19m 10s	15m 52s	1456.3%	12.6 GB	50.6 GB	683.8 GB	2.3 GB
8	e8/717ff4	18505016	results_collector (result-collector)	COMPLETED	0	2026-07-22 04:06:14.272	2m 35s	1.8s	77.4%	77 MB	406.7 MB	27.5 MB	2.5 MB
9	aa/d90835	18505089	nwb_units (nwb-units)	COMPLETED	0	2026-07-22 04:08:49.436	3m 35s	7.7s	30.5%	179.9 MB	586.4 MB	774.1 MB	744.3 MB
10	8e/5ab77d	18505087	quality_control (quality-control)	COMPLETED	0	2026-07-22 04:08:49.355	3m 40s	28.9s	87.1%	2 GB	4.4 GB	1.4 GB	6.2 MB
11	de/2e2e86	18505156	quality_control_collector (qc-collector)	COMPLETED	0	2026-07-22 04:12:29.347	2m 35s	861ms	84.9%	6.9 MB	13.1 MB	10.9 MB	2.9 MB
