task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	d3/b28f8a	17617385	job_dispatch (job-dispatch)	COMPLETED	0	2026-07-10 14:36:27.478	2m 14s	7.3s	21.5%	81.5 MB	408.2 MB	20.6 MB	1.8 MB
5	24/0c218d	17617450	nwb_ecephys (nwb-ecephys)	COMPLETED	0	2026-07-10 14:38:42.673	10m 4s	3m 38s	454.0%	9.9 GB	48 GB	62.5 GB	136 MB
2	e1/11e568	17617446	preprocessing (preprocessing)	COMPLETED	0	2026-07-10 14:38:42.256	15m 5s	5m	119.9%	9.8 GB	59.5 GB	11.1 GB	1.8 GB
7	11/9b2428	17618247	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-07-10 14:53:47.099	5m 5s	4m 27s	54.2%	3.1 GB	27.2 GB	73.3 MB	25.3 MB
3	32/434b97	17617447	preprocessing (preprocessing)	COMPLETED	0	2026-07-10 14:38:42.417	26m 25s	4m 6s	99.1%	9.7 GB	59.5 GB	11.1 GB	1.8 GB
4	ba/f2ef63	17617448	preprocessing (preprocessing)	COMPLETED	0	2026-07-10 14:38:42.508	31m 24s	2m 43s	146.4%	9.3 GB	58.9 GB	11.2 GB	1.8 GB
6	2d/47bce5	17617449	preprocessing (preprocessing)	COMPLETED	0	2026-07-10 14:38:42.588	32m 44s	1m 5s	385.6%	9.2 GB	56.1 GB	11.2 GB	1.8 GB
8	53/2414f0	17618872	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-07-10 15:05:08.317	6m 39s	4m 25s	68.4%	3.2 GB	25.8 GB	75.8 MB	41.2 MB
9	98/8cbb80	17619236	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-07-10 15:10:07.103	6m 10s	2m 53s	122.5%	3.2 GB	26.3 GB	76.6 MB	47.1 MB
10	80/5b297b	17619306	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-07-10 15:11:26.963	6m 25s	1m 1s	382.0%	3.2 GB	24.2 GB	78.8 MB	64.1 MB
11	72/a47147	17619679	postprocessing (postprocessing)	COMPLETED	0	2026-07-10 15:17:52.343	4m 35s	2m 59s	274.8%	12 GB	56.6 GB	556.2 MB	723.7 MB
12	f8/cec800	17619678	postprocessing (postprocessing)	COMPLETED	0	2026-07-10 15:17:52.247	5m 10s	3m 3s	316.2%	14.2 GB	59.9 GB	736.5 MB	995.4 MB
14	06/58ddd1	17619680	postprocessing (postprocessing)	COMPLETED	0	2026-07-10 15:17:52.434	5m 9s	2m 57s	566.3%	19.3 GB	67.3 GB	1.1 GB	1.6 GB
16	8e/ddcfa7	17620057	curation (curation)	COMPLETED	0	2026-07-10 15:23:02.006	4m 5s	1m 20s	7.1%	1004.1 MB	2.1 GB	445.6 MB	315.7 KB
15	ef/feff61	17620031	curation (curation)	COMPLETED	0	2026-07-10 15:22:27.087	5m 15s	1m 35s	5.4%	826 MB	1.9 GB	359.2 MB	314.9 KB
17	aa/536556	17620058	curation (curation)	COMPLETED	0	2026-07-10 15:23:02.135	5m 10s	2m 16s	6.2%	1.4 GB	2.5 GB	636.2 MB	316.3 KB
13	3f/8c21a1	17619681	postprocessing (postprocessing)	COMPLETED	0	2026-07-10 15:17:52.535	10m 24s	1m 50s	584.3%	15.2 GB	62.5 GB	854.2 MB	1.2 GB
18	0f/9e27f1	17620383	curation (curation)	COMPLETED	0	2026-07-10 15:28:17.057	2m 5s	1m 8s	8.1%	1.2 GB	2.6 GB	507 MB	315.5 KB
19	6d/49ffd2	17620582	visualization (visualization)	COMPLETED	0	2026-07-10 15:30:22.535	5m 4s	3m 8s	34.5%	1.8 GB	15.5 GB	3.5 GB	38.8 MB
22	eb/1d92b5	17620584	visualization (visualization)	COMPLETED	0	2026-07-10 15:30:22.904	5m 39s	3m 59s	28.9%	2.4 GB	15.9 GB	3.8 GB	60.6 MB
20	b9/7628e1	17620583	visualization (visualization)	COMPLETED	0	2026-07-10 15:30:22.668	7m 4s	5m 7s	21.4%	2.3 GB	11.2 GB	3.6 GB	44.9 MB
21	ac/a96f58	17620585	visualization (visualization)	COMPLETED	0	2026-07-10 15:30:23.213	7m 4s	5m 9s	22.0%	2.6 GB	31.5 GB	3.8 GB	53.6 MB
23	e9/db9c02	17621075	results_collector (result-collector)	COMPLETED	0	2026-07-10 15:37:27.122	6m 5s	4m 57s	2.4%	261.2 MB	912.6 MB	1.6 GB	1.5 GB
25	6b/f408e5	17621623	quality_control (quality-control)	COMPLETED	0	2026-07-10 15:43:32.392	3m 5s	1m 31s	24.6%	555.2 MB	2.9 GB	1.8 GB	5.8 MB
27	fd/925153	17621628	nwb_units (nwb-units)	COMPLETED	0	2026-07-10 15:43:32.796	3m 9s	1m 29s	9.5%	346.5 MB	963.1 MB	126.8 MB	105.1 MB
24	b1/09fbec	17621624	quality_control (quality-control)	COMPLETED	0	2026-07-10 15:43:32.486	4m 9s	2m 22s	16.4%	562.8 MB	3.1 GB	1.9 GB	5.7 MB
26	19/6fdde2	17621626	quality_control (quality-control)	COMPLETED	0	2026-07-10 15:43:32.688	6m 29s	1m 55s	20.0%	558.1 MB	2.9 GB	2 GB	5.8 MB
28	d8/635c80	17621625	quality_control (quality-control)	COMPLETED	0	2026-07-10 15:43:32.569	8m 29s	3m 33s	11.3%	557.7 MB	3.1 GB	1.8 GB	6.1 MB
29	76/6e8bd7	17622159	quality_control_collector (qc-collector)	COMPLETED	0	2026-07-10 15:52:02.194	6m 5s	20.7s	3.1%	50.5 MB	370.9 MB	18 MB	10.1 MB
