task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	61/fae4d6	17179325	job_dispatch (job-dispatch)	COMPLETED	0	2026-07-04 22:31:50.361	34.3s	4.2s	43.2%	77.5 MB	405.4 MB	19.7 MB	734.2 KB
3	9f/d4cab1	17179364	nwb_ecephys (nwb-ecephys)	COMPLETED	0	2026-07-04 22:32:24.969	5m 5s	4m 48s	1440.3%	11.2 GB	49.3 GB	197.2 GB	774.9 MB
2	05/944a38	17179365	preprocessing (preprocessing)	COMPLETED	0	2026-07-04 22:32:25.070	10m 10s	9m 50s	1135.5%	15.2 GB	65.3 GB	104.9 GB	56.9 GB
4	e8/b93df7	17179765	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-07-04 22:42:34.907	40m 25s	38m 29s	327.0%	63.7 GB	85.5 GB	448.6 MB	3.1 GB
5	4f/e50967	17181584	postprocessing (postprocessing)	COMPLETED	0	2026-07-04 23:22:59.961	23m 45s	22m 41s	746.0%	193.8 GB	280.8 GB	10 GB	12.6 GB
6	bc/0ddeef	17182646	curation (curation)	COMPLETED	0	2026-07-04 23:46:45.085	3m 5s	2m 2s	39.2%	9.2 GB	10.5 GB	1.8 GB	333.3 KB
7	21/0cb90a	17182743	visualization (visualization)	COMPLETED	0	2026-07-04 23:49:50.129	7m 5s	5m 52s	66.6%	15.1 GB	28.3 GB	6.6 GB	559.8 MB
8	a9/3daafb	17182946	results_collector (result-collector)	COMPLETED	0	2026-07-04 23:56:55.021	2m 5s	1m 4s	54.6%	1.8 GB	2.8 GB	2.4 GB	2.5 GB
10	00/2faa2a	17183005	nwb_units (nwb-units)	COMPLETED	0	2026-07-04 23:59:00.118	2m 5s	1m 11s	77.8%	4.4 GB	5.2 GB	278.4 MB	932.8 MB
9	d0/2d8ab7	17183006	quality_control (quality-control)	COMPLETED	0	2026-07-04 23:59:00.244	3m 5s	1m 41s	67.2%	2.9 GB	5.6 GB	2.5 GB	11.7 MB
11	2d/869b79	17183140	quality_control_collector (qc-collector)	COMPLETED	0	2026-07-05 00:02:05.059	34.8s	1.4s	51.1%	50.3 MB	370.9 MB	16.4 MB	8.5 MB
