task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	1c/40bff6	17179324	job_dispatch (job-dispatch)	COMPLETED	0	2026-07-04 22:31:49.337	34.4s	4.1s	54.5%	75.1 MB	402.5 MB	19.7 MB	734.2 KB
2	df/8c22cf	17179363	nwb_ecephys (nwb-ecephys)	COMPLETED	0	2026-07-04 22:32:24.123	5m 30s	4m 47s	1324.6%	11.2 GB	49.3 GB	197.2 GB	774.9 MB
3	a8/6f86ab	17179362	preprocessing (preprocessing)	COMPLETED	0	2026-07-04 22:32:24.005	10m 30s	9m 33s	1241.1%	15.3 GB	65.4 GB	104.9 GB	57 GB
4	9b/2df729	17179823	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-07-04 22:42:53.891	39m 50s	38m 3s	328.8%	63.7 GB	85.5 GB	449.1 MB	3.1 GB
5	71/1c5ccb	17181578	postprocessing (postprocessing)	COMPLETED	0	2026-07-04 23:22:44.066	27m 15s	25m 38s	855.9%	202 GB	287.3 GB	10.3 GB	12.9 GB
6	bd/243bfe	17182744	curation (curation)	COMPLETED	0	2026-07-04 23:49:59.009	3m 5s	1m 47s	37.3%	9.3 GB	10.6 GB	1.8 GB	333.7 KB
7	b2/8eb691	17182835	visualization (visualization)	COMPLETED	0	2026-07-04 23:53:04.061	6m 35s	5m 33s	66.0%	15.3 GB	53.1 GB	6.8 GB	561.1 MB
8	b3/2e08f5	17183016	results_collector (result-collector)	COMPLETED	0	2026-07-04 23:59:39.070	4m 5s	3m 3s	14.3%	1.8 GB	2.8 GB	2.4 GB	2.6 GB
10	22/55836f	17183166	quality_control (quality-control)	COMPLETED	0	2026-07-05 00:03:44.110	2m 5s	1m 25s	75.3%	2.9 GB	5.7 GB	2.4 GB	11.9 MB
9	46/cc4cd1	17183168	nwb_units (nwb-units)	COMPLETED	0	2026-07-05 00:03:44.216	2m 5s	1m 26s	67.6%	4.3 GB	5 GB	279.1 MB	947.9 MB
11	b9/5dcc7f	17183217	quality_control_collector (qc-collector)	COMPLETED	0	2026-07-05 00:05:49.032	1m 35s	1.3s	38.7%	50.5 MB	370.9 MB	16.6 MB	8.7 MB
