task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	8f/589a62	16337930	job_dispatch (job-dispatch)	COMPLETED	0	2026-06-22 23:26:03.766	3m 9s	9.1s	21.3%	1.2 GB	1.5 GB	19.7 MB	725.5 KB
2	0e/ceaf96	16338097	nwb_ecephys (nwb-ecephys)	COMPLETED	0	2026-06-22 23:29:13.268	15m 15s	8m 28s	1072.2%	11.2 GB	49.3 GB	201.6 GB	790.5 MB
3	b1/a350cf	16338095	preprocessing (preprocessing)	COMPLETED	0	2026-06-22 23:29:13.137	21m 5s	11m 57s	833.9%	15.3 GB	65.2 GB	107.1 GB	58.8 GB
4	9c/1d12e3	16339096	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-06-22 23:50:19.206	41m 4s	40m 24s	294.1%	63.7 GB	87.6 GB	433.3 MB	3 GB
5	77/7ceadf	16341165	postprocessing (postprocessing)	COMPLETED	0	2026-06-23 00:31:22.965	28m 30s	25m 51s	782.9%	194.7 GB	283.3 GB	10.2 GB	12.7 GB
6	fb/c87720	16343045	curation (curation)	COMPLETED	0	2026-06-23 00:59:53.097	5m 5s	2m 7s	21.6%	9.3 GB	10.6 GB	1.8 GB	307.2 KB
7	dc/b92eba	16343239	visualization (visualization)	COMPLETED	0	2026-06-23 01:04:58.201	8m 5s	4m 40s	76.9%	15.2 GB	28.4 GB	6.6 GB	570.5 MB
8	2c/423937	16343693	results_collector (result-collector)	COMPLETED	0	2026-06-23 01:13:03.083	5m 5s	3m 39s	12.6%	1.7 GB	2.7 GB	2.4 GB	2.5 GB
9	3d/b50987	16344274	nwb_units (nwb-units)	COMPLETED	0	2026-06-23 01:18:08.226	4m 5s	1m 26s	62.0%	4.2 GB	5 GB	276.5 MB	931.4 MB
10	0a/781839	16344275	quality_control (quality-control)	COMPLETED	0	2026-06-23 01:18:08.366	5m 10s	2m 10s	45.5%	2.9 GB	5.7 GB	2.4 GB	10.7 MB
11	bb/a6f580	16344610	quality_control_collector (qc-collector)	COMPLETED	0	2026-06-23 01:23:18.063	29.9s	1.8s	44.6%	50.4 MB	370.9 MB	15.6 MB	7.6 MB
