task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	97/c8ecdf	17736170	job_dispatch (job-dispatch)	COMPLETED	0	2026-07-11 23:46:05.525	1m 9s	5s	72.8%	7.3 GB	10.6 GB	19.4 MB	652.5 KB
2	1a/d391e3	17736277	nwb_ecephys (nwb-ecephys)	COMPLETED	0	2026-07-11 23:47:15.307	5m 5s	4m 36s	1384.3%	8.1 GB	46.1 GB	176.8 GB	979.5 MB
3	70/640632	17736278	preprocessing (preprocessing)	COMPLETED	0	2026-07-11 23:47:15.417	1h 50s	1h 19s	409.4%	81.4 GB	104.8 GB	83.5 GB	55 GB
4	bb/2f9e35	17738999	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-07-12 00:48:05.220	41m 15s	40m 38s	845.2%	63.7 GB	86.4 GB	512.4 MB	3.6 GB
5	e3/0efe12	17740692	postprocessing (postprocessing)	COMPLETED	0	2026-07-12 01:29:20.276	8m 15s	7m 20s	314.8%	54.4 GB	92.5 GB	2 GB	2.2 GB
6	9e/26f87c	17741016	curation (curation)	COMPLETED	0	2026-07-12 01:37:35.274	1m 5s	18.6s	71.5%	2 GB	3.3 GB	371.5 MB	318.3 KB
7	11/e5aab4	17741044	visualization (visualization)	COMPLETED	0	2026-07-12 01:38:40.265	4m	2m 50s	68.0%	20.8 GB	30.7 GB	1.6 GB	310.5 MB
8	3a/6a1f5c	17741166	results_collector (result-collector)	COMPLETED	0	2026-07-12 01:42:40.293	1m 10s	20.8s	68.1%	2.1 GB	3 GB	1 GB	1.2 GB
10	e6/0619af	17741192	nwb_units (nwb-units)	COMPLETED	0	2026-07-12 01:43:50.365	34.8s	27.1s	94.8%	1.7 GB	2.4 GB	309.4 MB	364.1 MB
9	42/c152e9	17741193	quality_control (quality-control)	COMPLETED	0	2026-07-12 01:43:50.489	1m 10s	31s	73.5%	4.2 GB	6.9 GB	1.1 GB	7.6 MB
11	82/355d4c	17741227	quality_control_collector (qc-collector)	COMPLETED	0	2026-07-12 01:45:00.266	1m 35s	1.1s	76.3%	6.4 MB	12.8 MB	12.3 MB	4.4 MB
