task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	75/33f426	17276922	job_dispatch (job-dispatch)	COMPLETED	0	2026-07-06 03:47:35.558	3m 9s	1.4s	103.2%	81.5 MB	408.2 MB	19.8 MB	928.9 KB
2	75/d749d1	17277053	nwb_ecephys (nwb-ecephys)	COMPLETED	0	2026-07-06 03:50:45.296	6m 5s	2m 33s	1211.5%	15.1 GB	53.3 GB	90 GB	459.9 MB
3	66/11b0e5	17277054	preprocessing (preprocessing)	COMPLETED	0	2026-07-06 03:50:45.394	9m 10s	5m 54s	495.9%	54.6 GB	105.4 GB	92.7 GB	55.6 GB
4	d2/9b63e8	17277499	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-07-06 03:59:55.163	13m 5s	10m 1s	570.5%	21.7 GB	49 GB	90.9 MB	104.3 MB
5	23/3032c9	17278108	postprocessing (postprocessing)	COMPLETED	0	2026-07-06 04:13:00.153	10m 10s	7m 30s	1148.7%	71.4 GB	132.2 GB	2.2 GB	2.7 GB
6	44/b1fa3d	17278592	curation (curation)	COMPLETED	0	2026-07-06 04:23:10.158	1m 35s	20.1s	47.1%	1.2 GB	3.7 GB	459.4 MB	317.5 KB
7	b4/1616c6	17278683	visualization (visualization)	COMPLETED	0	2026-07-06 04:24:45.156	6m 5s	3m 6s	88.1%	6.2 GB	30.9 GB	7.8 GB	181.8 MB
8	2a/a788e8	17278980	results_collector (result-collector)	COMPLETED	0	2026-07-06 04:30:50.183	3m 5s	13.2s	46.9%	255.8 MB	908.1 MB	377.4 MB	323.7 MB
9	3f/a9f1f7	17279136	nwb_units (nwb-units)	COMPLETED	0	2026-07-06 04:33:55.244	3m 10s	14.8s	89.4%	1 GB	1.7 GB	212.6 MB	323.5 MB
10	d5/e6b95f	17279137	quality_control (quality-control)	COMPLETED	0	2026-07-06 04:33:55.349	4m 10s	1m 31s	75.1%	730.9 MB	3.1 GB	4.3 GB	7.2 MB
11	c8/c6683b	17279331	quality_control_collector (qc-collector)	COMPLETED	0	2026-07-06 04:38:05.267	1m 35s	1.1s	76.1%	50.5 MB	370.9 MB	11.9 MB	4 MB
