task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	e6/5806a4	15971514	job_dispatch (job-dispatch)	COMPLETED	0	2026-06-13 10:19:26.797	1m 10s	1.6s	98.7%	66.7 MB	387.3 MB	19.7 MB	763.8 KB
2	ae/db9c9d	15971877	nwb_ecephys (nwb-ecephys)	COMPLETED	0	2026-06-13 10:20:36.628	7m 5s	5m 48s	1393.1%	49.9 GB	88.5 GB	39.6 GB	193.5 MB
3	06/78c249	15971879	preprocessing (preprocessing)	COMPLETED	0	2026-06-13 10:20:36.726	9m 10s	7m 1s	668.6%	26.4 GB	64.5 GB	40.2 GB	16 GB
4	27/8dfd4f	15972486	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-06-13 10:29:46.471	6m 35s	5m 17s	136.2%	14 GB	43.6 GB	78.2 MB	49.2 MB
5	71/8bf0ae	15972849	postprocessing (postprocessing)	COMPLETED	0	2026-06-13 10:36:21.507	3m 5s	1m 35s	420.2%	21.6 GB	64.3 GB	695.9 MB	851.4 MB
6	fe/600750	15973262	curation (curation)	COMPLETED	0	2026-06-13 10:39:26.439	1m 35s	19.5s	58.3%	1 GB	2.2 GB	280.3 MB	290 KB
7	82/e5032f	15973327	visualization (visualization)	COMPLETED	0	2026-06-13 10:41:01.479	5m 5s	4m 1s	72.4%	3.8 GB	41.6 GB	6.4 GB	86.6 MB
8	17/bb1bb2	15973469	results_collector (result-collector)	COMPLETED	0	2026-06-13 10:46:06.469	1m 5s	14.3s	28.5%	225.6 MB	878.8 MB	220.9 MB	174.7 MB
10	be/c4df33	15973530	nwb_units (nwb-units)	COMPLETED	0	2026-06-13 10:47:11.517	24.9s	10.1s	61.7%	658.8 MB	1.3 GB	103.2 MB	151.7 MB
9	8b/9bfece	15973531	quality_control (quality-control)	COMPLETED	0	2026-06-13 10:47:11.620	3m 5s	1m 38s	70.9%	1.8 GB	4.1 GB	3.3 GB	7.8 MB
11	1d/f74c10	15973658	quality_control_collector (qc-collector)	COMPLETED	0	2026-06-13 10:50:16.444	34.9s	1.5s	42.9%	50.8 MB	370.9 MB	12.6 MB	4.7 MB
