task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	ab/099d76	17602341	job_dispatch (job-dispatch)	COMPLETED	0	2026-07-10 08:47:29.226	34s	2.4s	43.3%	108.9 MB	435.8 MB	19.9 MB	988.9 KB
3	13/2ae9f1	17602351	nwb_ecephys (nwb-ecephys)	COMPLETED	0	2026-07-10 08:48:03.673	7m 45s	6m 13s	163.5%	14.9 GB	53.1 GB	17.2 GB	130.9 MB
2	84/5a50d5	17602350	preprocessing (preprocessing)	COMPLETED	0	2026-07-10 08:48:03.522	14m 35s	13m 2s	68.1%	46 GB	96.6 GB	43.7 GB	33.7 GB
4	56/162fb7	17602560	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-07-10 09:02:38.694	30m 40s	28m 56s	287.4%	7.3 GB	37.5 GB	94.9 MB	146.8 MB
5	0e/409540	17604135	postprocessing (postprocessing)	COMPLETED	0	2026-07-10 09:33:18.512	10m 5s	9m 24s	832.8%	85.8 GB	165 GB	3.4 GB	4.2 GB
6	91/618397	17604589	curation (curation)	COMPLETED	0	2026-07-10 09:43:23.513	11m 5s	9m 11s	2.6%	6.6 GB	7.7 GB	568.6 MB	320.8 KB
7	d1/9828bd	17605028	visualization (visualization)	COMPLETED	0	2026-07-10 09:54:28.927	16m 35s	14m 31s	19.1%	8.2 GB	32.9 GB	5.9 GB	240 MB
8	f2/dac86f	17605561	results_collector (result-collector)	COMPLETED	0	2026-07-10 10:11:04.743	10m 4s	9m 21s	1.2%	271.6 MB	1.5 GB	489.8 MB	438.2 MB
9	4a/f95455	17605862	nwb_units (nwb-units)	COMPLETED	0	2026-07-10 10:21:09.978	5m 4s	3m 12s	11.0%	1.6 GB	2.4 GB	125.7 MB	390.4 MB
10	d9/273a5b	17605863	quality_control (quality-control)	COMPLETED	0	2026-07-10 10:21:10.104	10m 13s	8m 49s	12.0%	1.7 GB	4.6 GB	3.2 GB	6.8 MB
11	4c/1fbc90	17606115	quality_control_collector (qc-collector)	COMPLETED	0	2026-07-10 10:31:23.738	1m 5s	33.8s	2.5%	33 MB	348 MB	11.5 MB	3.6 MB
