task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	bf/f72d76	17197931	job_dispatch (job-dispatch)	COMPLETED	0	2026-07-05 07:16:41.157	1m 9s	1.8s	80.1%	75.9 MB	403.5 MB	20.6 MB	1.8 MB
2	ed/9858e5	17197961	nwb_ecephys (nwb-ecephys)	COMPLETED	0	2026-07-05 07:17:50.897	3m 5s	2m 8s	947.3%	9.9 GB	48 GB	65.3 GB	141.6 MB
3	ed/12e14e	17197962	preprocessing (preprocessing)	COMPLETED	0	2026-07-05 07:17:51.049	3m 34s	1m 47s	232.8%	9.7 GB	59.5 GB	11.4 GB	1.8 GB
4	81/15a0fc	17197963	preprocessing (preprocessing)	COMPLETED	0	2026-07-05 07:17:51.134	4m 4s	2m 28s	295.1%	9.6 GB	59.5 GB	11.4 GB	1.8 GB
6	5e/400ed3	17197964	preprocessing (preprocessing)	COMPLETED	0	2026-07-05 07:17:51.212	5m 9s	1m 54s	274.9%	9.7 GB	59.5 GB	11.7 GB	1.8 GB
7	51/b1cbda	17198049	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-07-05 07:21:25.611	2m 5s	1m 8s	164.0%	3.1 GB	17.7 GB	71.9 MB	16.3 MB
5	ba/5634b6	17197965	preprocessing (preprocessing)	COMPLETED	0	2026-07-05 07:17:51.311	6m 9s	1m 40s	397.2%	9.7 GB	59.5 GB	11.7 GB	1.8 GB
8	fe/7160ad	17198063	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-07-05 07:21:55.708	2m 5s	36.2s	335.8%	3.1 GB	29.3 GB	72 MB	17.2 MB
9	06/d177c6	17198081	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-07-05 07:23:00.594	1m 35s	36.4s	382.1%	3.1 GB	29.3 GB	72.4 MB	19.8 MB
10	98/8f1625	17198102	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-07-05 07:24:00.561	2m 10s	1m 6s	143.1%	3.1 GB	17.8 GB	71.4 MB	13.2 MB
12	f3/4f59c6	17198151	postprocessing (postprocessing)	COMPLETED	0	2026-07-05 07:26:10.627	2m 5s	1m 27s	626.1%	11.5 GB	55.4 GB	475.5 MB	574.8 MB
13	05/0121e2	17198153	postprocessing (postprocessing)	COMPLETED	0	2026-07-05 07:26:10.810	2m 5s	1m 2s	244.4%	8.5 GB	52.6 GB	341.1 MB	402.8 MB
14	a3/ed4dec	17198154	postprocessing (postprocessing)	COMPLETED	0	2026-07-05 07:26:10.902	2m 5s	1m 25s	928.7%	12.7 GB	58 GB	624.5 MB	825.8 MB
11	43/ae43c3	17198152	postprocessing (postprocessing)	COMPLETED	0	2026-07-05 07:26:10.713	2m 10s	1m 16s	620.0%	11.5 GB	56.6 GB	556.9 MB	723.4 MB
16	2c/9984e9	17198206	curation (curation)	COMPLETED	0	2026-07-05 07:28:15.785	34.7s	15.2s	38.6%	424.9 MB	1.3 GB	257.7 MB	314.6 KB
18	8f/32c2ad	17198208	curation (curation)	COMPLETED	0	2026-07-05 07:28:20.571	34.9s	17.2s	34.6%	878.6 MB	1.9 GB	356.6 MB	315 KB
17	f1/5e84c7	17198207	curation (curation)	COMPLETED	0	2026-07-05 07:28:15.863	1m 5s	19.9s	28.7%	551.6 MB	1.8 GB	390.3 MB	315 KB
15	02/ba9abf	17198205	curation (curation)	COMPLETED	0	2026-07-05 07:28:15.675	1m 5s	21.2s	23.3%	782.4 MB	1.8 GB	291.9 MB	314.9 KB
22	55/ee0024	17198238	visualization (visualization)	COMPLETED	0	2026-07-05 07:29:20.845	2m 5s	1m 21s	87.9%	1.8 GB	42.9 GB	3.7 GB	31.3 MB
20	65/9a5852	17198237	visualization (visualization)	COMPLETED	0	2026-07-05 07:29:20.753	2m 5s	1m 28s	78.5%	1.8 GB	51.2 GB	3.6 GB	37.5 MB
19	cf/ee2258	17198236	visualization (visualization)	COMPLETED	0	2026-07-05 07:29:20.658	2m 5s	1m 41s	68.8%	2.1 GB	25.1 GB	3.6 GB	40.8 MB
21	e4/735955	17198239	visualization (visualization)	COMPLETED	0	2026-07-05 07:29:20.928	2m 10s	1m 23s	87.6%	2.2 GB	62.3 GB	3.8 GB	40.2 MB
23	08/4ae171	17198328	results_collector (result-collector)	COMPLETED	0	2026-07-05 07:31:30.637	1m 5s	42.7s	12.5%	235.1 MB	886.5 MB	947 MB	897.2 MB
24	dc/2bb6c3	17198361	nwb_units (nwb-units)	COMPLETED	0	2026-07-05 07:32:35.779	34.7s	12.7s	49.4%	309.2 MB	998.5 MB	125.3 MB	91.2 MB
28	84/35ddf1	17198364	quality_control (quality-control)	COMPLETED	0	2026-07-05 07:32:36.084	1m 4s	41.8s	53.5%	556.6 MB	2.9 GB	2 GB	5.7 MB
25	5a/584dbf	17198362	quality_control (quality-control)	COMPLETED	0	2026-07-05 07:32:35.887	1m 5s	40.5s	66.0%	538.8 MB	2.9 GB	1.9 GB	5.5 MB
27	11/40a878	17198365	quality_control (quality-control)	COMPLETED	0	2026-07-05 07:32:36.177	1m 4s	48.9s	49.4%	553.4 MB	2.9 GB	2 GB	5.7 MB
26	e9/4ad88d	17198363	quality_control (quality-control)	COMPLETED	0	2026-07-05 07:32:35.979	1m 4s	40.6s	64.3%	533.9 MB	2.9 GB	1.8 GB	5.6 MB
29	ec/168729	17198393	quality_control_collector (qc-collector)	COMPLETED	0	2026-07-05 07:33:40.595	1m 35s	3.1s	20.7%	50.8 MB	370.9 MB	17.1 MB	9.1 MB
