task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	72/b69275	16174507	job_dispatch (job-dispatch)	COMPLETED	0	2026-06-21 03:46:28.472	1m 9s	1.5s	112.3%	68.8 MB	393.4 MB	19.7 MB	872.7 KB
3	f8/d16144	16174534	nwb_ecephys (nwb-ecephys)	COMPLETED	0	2026-06-21 03:47:38.259	3m 4s	1m 53s	1195.1%	13.4 GB	51.5 GB	51.7 GB	373.5 MB
2	cd/4f0b9d	16174532	preprocessing (preprocessing)	COMPLETED	0	2026-06-21 03:47:38.129	4m 5s	3m 2s	593.1%	23.5 GB	73.9 GB	43.3 GB	27 GB
4	1a/e91800	16174681	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-06-21 03:51:42.904	11m 5s	10m 23s	539.0%	20.2 GB	43.9 GB	98 MB	180.2 MB
5	db/5ada70	16175155	postprocessing (postprocessing)	COMPLETED	0	2026-06-21 04:02:47.896	12m 5s	11m 15s	1212.9%	79.2 GB	146.1 GB	3.8 GB	4.3 GB
6	24/405c7e	16175710	curation (curation)	COMPLETED	0	2026-06-21 04:14:52.912	1m 10s	27.4s	36.9%	5.5 GB	6.7 GB	541 MB	291.1 KB
7	4d/c65609	16175800	visualization (visualization)	COMPLETED	0	2026-06-21 04:16:02.873	4m 5s	2m 57s	75.6%	7.4 GB	44.7 GB	4.9 GB	202.4 MB
8	0b/8ac329	16176000	results_collector (result-collector)	COMPLETED	0	2026-06-21 04:20:07.914	1m 5s	40s	13.7%	237.6 MB	890.5 MB	471 MB	425.3 MB
10	0f/995941	16176054	nwb_units (nwb-units)	COMPLETED	0	2026-06-21 04:21:13.051	1m 5s	20.8s	53.1%	1 GB	1.9 GB	171.5 MB	259.7 MB
9	6d/e6f124	16176053	quality_control (quality-control)	COMPLETED	0	2026-06-21 04:21:12.950	2m 5s	1m 13s	72.8%	1.1 GB	3.8 GB	2.8 GB	6.6 MB
11	8d/b2cd34	16176131	quality_control_collector (qc-collector)	COMPLETED	0	2026-06-21 04:23:17.898	1m 5s	1.8s	63.1%	50.4 MB	369.9 MB	11.4 MB	3.5 MB
