task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	bc/49df30	15875482	job_dispatch (job-dispatch)	COMPLETED	0	2026-06-11 14:17:01.339	1m 9s	3.6s	82.0%	6.9 GB	8.2 GB	19.4 MB	602.8 KB
2	32/1c2cf1	15875576	nwb_ecephys (nwb-ecephys)	COMPLETED	0	2026-06-11 14:18:10.940	13m 55s	4m 40s	1222.3%	7.2 GB	45.2 GB	127.4 GB	730.2 MB
3	84/ec5def	15875577	preprocessing (preprocessing)	COMPLETED	0	2026-06-11 14:18:11.094	41m 14s	29m 55s	606.2%	55.9 GB	63.2 GB	60.6 GB	41.9 GB
4	c4/8aad19	15877471	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-06-11 14:59:26.407	16m 9s	12m 39s	522.4%	47.8 GB	63 GB	240.4 MB	1.4 GB
5	52/068bc6	15878508	postprocessing (postprocessing)	COMPLETED	0	2026-06-11 15:15:35.865	4m 10s	3m 22s	428.4%	25.9 GB	68 GB	994.2 MB	1 GB
6	3d/d6c223	15878618	curation (curation)	COMPLETED	0	2026-06-11 15:19:45.760	34.9s	21.8s	38.2%	1.4 GB	2.5 GB	230 MB	290.1 KB
7	13/46085f	15878627	visualization (visualization)	COMPLETED	0	2026-06-11 15:20:20.785	2m 35s	1m 39s	50.4%	15.4 GB	29 GB	1.2 GB	141.4 MB
8	15/3fd12f	15878677	results_collector (result-collector)	COMPLETED	0	2026-06-11 15:22:55.770	1m 35s	9.2s	71.5%	941.5 MB	1.8 GB	439.2 MB	490.5 MB
9	a7/b68621	15878695	nwb_units (nwb-units)	COMPLETED	0	2026-06-11 15:24:30.840	34.8s	15.2s	71.4%	848.6 MB	1.4 GB	216.9 MB	224.1 MB
10	36/88792b	15878696	quality_control (quality-control)	COMPLETED	0	2026-06-11 15:24:30.948	1m 10s	27.9s	51.0%	3 GB	5.6 GB	1 GB	6.7 MB
11	2c/946d25	15878719	quality_control_collector (qc-collector)	COMPLETED	0	2026-06-11 15:25:40.773	2m 35s	1.3s	54.7%	43.5 MB	362.9 MB	11.5 MB	3.6 MB
