task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	17/2bbbbd	17624990	job_dispatch (job-dispatch)	COMPLETED	0	2026-07-10 16:34:03.543	6m 39s	30.6s	5.3%	59.3 MB	378.7 MB	20.6 MB	1.8 MB
2	08/474b5f	17625266	nwb_ecephys (nwb-ecephys)	COMPLETED	0	2026-07-10 16:40:42.798	28m 15s	2m 54s	552.3%	9.9 GB	48 GB	62.3 GB	136 MB
3	66/9e2d39	17625267	preprocessing (preprocessing)	COMPLETED	0	2026-07-10 16:40:42.913	2h 25m 55s	4m 6s	104.9%	9.8 GB	59.5 GB	11.1 GB	1.8 GB
4	96/bb59f0	17625268	preprocessing (preprocessing)	COMPLETED	0	2026-07-10 16:40:42.998	2h 27m 50s	3m 1s	143.7%	9.7 GB	59.5 GB	11.1 GB	1.8 GB
7	9d/83d623	17633912	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-07-10 19:06:38.055	5m 35s	3m 45s	89.2%	3.1 GB	25.8 GB	74.8 MB	34.6 MB
5	e1/cdace7	17625270	preprocessing (preprocessing)	COMPLETED	0	2026-07-10 16:40:43.174	2h 32m 55s	1m 15s	360.5%	7.1 GB	47.9 GB	11.2 GB	1.8 GB
6	53/65accc	17625269	preprocessing (preprocessing)	COMPLETED	0	2026-07-10 16:40:43.094	2h 34m 50s	3m 38s	120.9%	9.5 GB	59.5 GB	11.2 GB	1.8 GB
8	02/08dc62	17634032	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-07-10 19:08:32.911	7m 10s	3m 40s	90.4%	3.1 GB	21.4 GB	76.5 MB	46 MB
9	c3/f8255e	17634325	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-07-10 19:13:37.888	5m 10s	3m 51s	93.2%	3.2 GB	25.3 GB	76.5 MB	46.9 MB
10	0d/851ad6	17634424	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-07-10 19:15:32.843	4m 5s	1m 31s	257.3%	3.2 GB	23.5 GB	78.8 MB	63.7 MB
