task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	a0/1fe587	17219723	job_dispatch (job-dispatch)	COMPLETED	0	2026-07-05 13:01:59.243	1m 9s	4.1s	103.5%	7 GB	7.3 GB	19.4 MB	615.6 KB
2	97/0fd4e1	17219808	nwb_ecephys (nwb-ecephys)	COMPLETED	0	2026-07-05 13:03:09.017	5m 35s	5m	1253.4%	8 GB	45.9 GB	151.9 GB	890.2 MB
3	8b/829c36	17219809	preprocessing (preprocessing)	COMPLETED	0	2026-07-05 13:03:09.122	54m 20s	53m 27s	490.3%	84.3 GB	96.7 GB	71.9 GB	52.6 GB
4	ca/6789c6	17223224	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-07-05 13:57:28.906	9m 5s	8m 34s	163.8%	54.7 GB	69.3 GB	121.8 MB	420.7 MB
5	16/794127	17223704	postprocessing (postprocessing)	COMPLETED	0	2026-07-05 14:06:33.899	6m 5s	5m 34s	170.8%	12.2 GB	55.9 GB	505.8 MB	494.1 MB
6	8a/22e179	17224021	curation (curation)	COMPLETED	0	2026-07-05 14:12:38.903	34.9s	10.8s	54.7%	865.2 MB	2 GB	167.8 MB	316.2 KB
7	2f/0d695d	17224032	visualization (visualization)	COMPLETED	0	2026-07-05 14:13:13.901	3m 5s	2m 16s	75.8%	18 GB	34.4 GB	1.1 GB	54.4 MB
8	4e/d09617	17224210	results_collector (result-collector)	COMPLETED	0	2026-07-05 14:16:18.932	34.8s	6s	61.4%	447.1 MB	1.3 GB	185.7 MB	169.9 MB
9	07/9d7e5f	17224268	quality_control (quality-control)	COMPLETED	0	2026-07-05 14:16:54.012	1m 35s	22.6s	63.5%	3.6 GB	6.2 GB	1.1 GB	5.2 MB
10	75/97b856	17224269	nwb_units (nwb-units)	COMPLETED	0	2026-07-05 14:16:54.143	1m 35s	11s	48.0%	432.5 MB	1 GB	226.3 MB	209 MB
11	40/ea2636	17224358	quality_control_collector (qc-collector)	COMPLETED	0	2026-07-05 14:18:28.938	29.9s	1.8s	38.4%	50.3 MB	370.9 MB	9.9 MB	2 MB
