task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	86/2e7e02	17283428	job_dispatch (job-dispatch)	COMPLETED	0	2026-07-06 06:02:10.508	3m 14s	1.4s	79.4%	81.7 MB	408.2 MB	19.8 MB	965.6 KB
2	ee/7e39dd	17283581	nwb_ecephys (nwb-ecephys)	COMPLETED	0	2026-07-06 06:05:25.337	6m 10s	2m 44s	1192.4%	15.1 GB	53.3 GB	83.4 GB	458.9 MB
3	e2/40d790	17283580	preprocessing (preprocessing)	COMPLETED	0	2026-07-06 06:05:25.240	9m 10s	5m 40s	577.1%	49.7 GB	100.5 GB	84.4 GB	49.2 GB
4	5b/0b21ad	17284057	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-07-06 06:14:35.111	11m 10s	8m 25s	442.0%	19.5 GB	48.1 GB	88.2 MB	89.7 MB
5	e9/f25713	17284579	postprocessing (postprocessing)	COMPLETED	0	2026-07-06 06:25:45.656	6m 4s	4m 27s	876.0%	63.5 GB	119.9 GB	1.7 GB	2 GB
6	82/4289fb	17284832	curation (curation)	COMPLETED	0	2026-07-06 06:31:50.108	1m 35s	15.4s	49.5%	658.9 MB	3.2 GB	384.7 MB	317.2 KB
7	34/181485	17284971	visualization (visualization)	COMPLETED	0	2026-07-06 06:33:27.306	5m 38s	3m 8s	76.6%	5.6 GB	30.6 GB	7.7 GB	161.8 MB
8	5e/d32e19	17285216	results_collector (result-collector)	COMPLETED	0	2026-07-06 06:39:05.152	3m 5s	26.2s	19.4%	254.9 MB	906.5 MB	337.4 MB	285.4 MB
10	b8/132ab4	17285315	nwb_units (nwb-units)	COMPLETED	0	2026-07-06 06:42:10.215	3m 5s	13s	85.1%	922.6 MB	1.6 GB	205.2 MB	309 MB
9	43/3c7308	17285316	quality_control (quality-control)	COMPLETED	0	2026-07-06 06:42:10.307	4m 5s	1m 19s	83.9%	771.3 MB	3.4 GB	4 GB	7.5 MB
11	38/a8a698	17285498	quality_control_collector (qc-collector)	COMPLETED	0	2026-07-06 06:46:15.145	1m 35s	1.1s	58.2%	7.1 MB	13.1 MB	12.2 MB	4.2 MB
