task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	13/d5da5a	17246418	job_dispatch (job-dispatch)	COMPLETED	0	2026-07-05 18:45:46.525	1m 9s	3.6s	101.9%	7.5 GB	8.2 GB	19.4 MB	616.4 KB
2	b0/4f62a1	17246482	nwb_ecephys (nwb-ecephys)	COMPLETED	0	2026-07-05 18:46:56.304	5m 5s	3m 37s	1340.5%	7.2 GB	45.2 GB	130.8 GB	740.4 MB
3	10/6599ed	17246483	preprocessing (preprocessing)	COMPLETED	0	2026-07-05 18:46:56.417	34m 10s	32m 38s	740.3%	57.4 GB	63.4 GB	62.3 GB	42 GB
4	04/77fde4	17248862	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-07-05 19:21:06.145	28m 5s	26m 50s	775.8%	52.7 GB	70.5 GB	417.4 MB	2.8 GB
5	68/ecc23c	17250829	postprocessing (postprocessing)	COMPLETED	0	2026-07-05 19:49:11.194	7m 25s	6m 33s	330.3%	46.1 GB	87 GB	1.8 GB	2 GB
6	26/283293	17251188	curation (curation)	COMPLETED	0	2026-07-05 19:56:36.181	1m 5s	29.4s	49.6%	2.1 GB	3.3 GB	340.9 MB	318.8 KB
7	a8/457f79	17251218	visualization (visualization)	COMPLETED	0	2026-07-05 19:57:41.187	4m 5s	2m 20s	57.3%	16.4 GB	35 GB	1.5 GB	254.3 MB
8	37/eb328d	17251360	results_collector (result-collector)	COMPLETED	0	2026-07-05 20:01:46.184	1m 10s	29s	40.4%	1.3 GB	2 GB	901.9 MB	1 GB
10	2d/0204dc	17251451	quality_control (quality-control)	COMPLETED	0	2026-07-05 20:02:56.248	1m 35s	31.8s	65.0%	3.4 GB	6.1 GB	1.1 GB	7.3 MB
9	79/027ba7	17251452	nwb_units (nwb-units)	COMPLETED	0	2026-07-05 20:02:56.350	1m 35s	33.8s	65.9%	1.4 GB	2.2 GB	240.5 MB	283.7 MB
11	4a/357d6e	17251578	quality_control_collector (qc-collector)	COMPLETED	0	2026-07-05 20:04:31.191	14.9s	4.4s	12.7%	52.5 MB	370.9 MB	12 MB	4 MB
