task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	4f/14a5b2	17290958	job_dispatch (job-dispatch)	COMPLETED	0	2026-07-06 10:18:15.149	3m 9s	1.4s	92.2%	67.4 MB	392.4 MB	19.8 MB	965.6 KB
3	3a/137a65	17291021	nwb_ecephys (nwb-ecephys)	COMPLETED	0	2026-07-06 10:21:24.881	10m 15s	6m 17s	511.6%	15 GB	53.3 GB	80.6 GB	455.1 MB
2	d5/091ff8	17291022	preprocessing (preprocessing)	COMPLETED	0	2026-07-06 10:21:24.966	1h 21m 25s	5m 59s	516.9%	48.2 GB	98.9 GB	81.5 GB	47.5 GB
4	30/926d10	17294275	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-07-06 11:42:50.377	1h 8m 55s	20m 35s	171.4%	18.9 GB	47.4 GB	87.5 MB	83.7 MB
5	8a/aeece7	17304937	postprocessing (postprocessing)	COMPLETED	0	2026-07-06 12:51:45.545	9m 40s	8m 52s	333.3%	74.1 GB	128.8 GB	1.5 GB	1.8 GB
6	91/9efcce	17306932	curation (curation)	COMPLETED	0	2026-07-06 13:01:25.533	4m 5s	3m 11s	4.0%	3.1 GB	4.2 GB	365.5 MB	316.5 KB
7	09/0ef112	17307994	visualization (visualization)	COMPLETED	0	2026-07-06 13:05:30.506	8m 5s	5m 46s	39.7%	5.2 GB	30.4 GB	6.7 GB	125.1 MB
8	12/530e9b	17309159	results_collector (result-collector)	COMPLETED	0	2026-07-06 13:13:35.526	4m 5s	2m 50s	3.1%	252.8 MB	904.6 MB	309.4 MB	257.6 MB
9	ce/c79446	17309769	nwb_units (nwb-units)	COMPLETED	0	2026-07-06 13:17:40.599	3m 35s	58.4s	18.6%	927.7 MB	1.6 GB	199 MB	286.2 MB
10	21/314572	17309770	quality_control (quality-control)	COMPLETED	0	2026-07-06 13:17:40.746	4m 40s	1m 39s	67.0%	1.1 GB	3.7 GB	4.1 GB	7.2 MB
11	97/81405b	17310044	quality_control_collector (qc-collector)	COMPLETED	0	2026-07-06 13:22:20.547	1m 5s	5s	16.2%	50.7 MB	370.9 MB	11.9 MB	3.9 MB
