task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	9e/d6dc25	17270702	job_dispatch (job-dispatch)	COMPLETED	0	2026-07-06 01:32:40.538	3m 9s	4s	41.1%	70 MB	396 MB	19.9 MB	978.2 KB
3	bd/7a3338	17270843	preprocessing (preprocessing)	COMPLETED	0	2026-07-06 01:35:50.292	5m 5s	1m 26s	81.7%	2.7 GB	2.9 GB	5 GB	3.6 MB
2	d8/482131	17270842	nwb_ecephys (nwb-ecephys)	COMPLETED	0	2026-07-06 01:35:50.185	6m 5s	2m 45s	1232.9%	16.6 GB	54.8 GB	67.4 GB	486.7 MB
4	3a/3de3e2	17270957	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-07-06 01:40:55.071	1m 10s	4s	86.3%	111 MB	1.3 GB	20.7 MB	243.4 KB
5	7e/29c13e	17271023	postprocessing (postprocessing)	COMPLETED	0	2026-07-06 01:42:05.056	3m 35s	1.5s	35.2%	100.2 MB	283.4 MB	18.9 MB	375.5 KB
6	1f/2b2935	17271125	curation (curation)	COMPLETED	0	2026-07-06 01:45:39.976	2m 35s	3.4s	38.7%	177.7 MB	606.1 MB	29.6 MB	305.1 KB
7	6e/d2be14	17271257	visualization (visualization)	COMPLETED	0	2026-07-06 01:48:14.983	4m 5s	1m 7s	68.4%	2.4 GB	43.5 GB	2.8 GB	29.7 MB
8	52/64ae6a	17271467	results_collector (result-collector)	COMPLETED	0	2026-07-06 01:52:19.994	2m 35s	2.2s	70.4%	139.5 MB	476.7 MB	27.1 MB	1.9 MB
10	08/67dae6	17271585	nwb_units (nwb-units)	COMPLETED	0	2026-07-06 01:54:55.175	2m 25s	5.8s	32.2%	180.4 MB	586.4 MB	134.7 MB	104.7 MB
9	ef/c5e8d5	17271584	quality_control (quality-control)	COMPLETED	0	2026-07-06 01:54:55.055	3m 5s	45.6s	82.0%	765.6 MB	3.1 GB	1.8 GB	5.7 MB
11	76/a43291	17271723	quality_control_collector (qc-collector)	COMPLETED	0	2026-07-06 01:58:00.018	2m 20s	967ms	81.9%	6.3 MB	12.8 MB	10.4 MB	2.5 MB
