task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	e8/8d19e3	17268946	job_dispatch (job-dispatch)	COMPLETED	0	2026-07-06 00:49:09.574	3m 10s	1.4s	114.7%	80.6 MB	407.8 MB	19.7 MB	881.4 KB
2	d2/8c904e	17269032	nwb_ecephys (nwb-ecephys)	COMPLETED	0	2026-07-06 00:52:19.439	5m 5s	2m 3s	1212.8%	13.3 GB	51.5 GB	51.7 GB	373.6 MB
3	5b/48b478	17269033	preprocessing (preprocessing)	COMPLETED	0	2026-07-06 00:52:19.536	6m 10s	3m 11s	709.4%	23.5 GB	73.9 GB	43.3 GB	27 GB
4	45/1b0a73	17269311	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-07-06 00:58:29.176	13m 5s	9m 21s	638.7%	20.1 GB	43.9 GB	98.2 MB	180.4 MB
5	09/1f1254	17270150	postprocessing (postprocessing)	COMPLETED	0	2026-07-06 01:11:34.234	12m 5s	9m 14s	1142.0%	74 GB	139.9 GB	3.5 GB	4 GB
6	7d/f038b2	17270490	curation (curation)	COMPLETED	0	2026-07-06 01:23:39.229	3m 10s	25.8s	38.1%	5.3 GB	6.5 GB	527.4 MB	317.4 KB
7	67/ebc966	17270545	visualization (visualization)	COMPLETED	0	2026-07-06 01:26:49.226	6m 10s	2m 53s	78.2%	7.1 GB	32.1 GB	4.8 GB	172.4 MB
8	69/37e828	17270703	results_collector (result-collector)	COMPLETED	0	2026-07-06 01:32:59.244	3m 5s	19s	28.6%	237.8 MB	890.3 MB	457.7 MB	411.8 MB
10	de/6fe563	17270857	nwb_units (nwb-units)	COMPLETED	0	2026-07-06 01:36:04.335	3m 5s	14.3s	75.8%	932.5 MB	1.7 GB	171.3 MB	251.6 MB
9	b9/23e5da	17270858	quality_control (quality-control)	COMPLETED	0	2026-07-06 01:36:04.445	4m 5s	1m 1s	86.6%	711.1 MB	3.1 GB	2.7 GB	6.7 MB
11	03/acb84d	17270952	quality_control_collector (qc-collector)	COMPLETED	0	2026-07-06 01:40:09.277	2m 5s	1.5s	48.8%	47.9 MB	368.2 MB	11.4 MB	3.5 MB
