task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
41	22/3292b6	17333747	visualization (visualization)	COMPLETED	0	2026-07-06 17:55:19.806	12m 20s	10m 11s	10.2%	9.6 GB	47.2 GB	3.1 GB	138.3 MB
37	a2/5884b6	17333744	visualization (visualization)	COMPLETED	0	2026-07-06 17:55:19.191	15m 16s	13m 20s	9.7%	9.2 GB	24.5 GB	3.7 GB	108.2 MB
42	6e/3362c4	17333748	visualization (visualization)	COMPLETED	0	2026-07-06 17:55:19.930	16m 31s	14m 3s	7.7%	10 GB	23.2 GB	3.2 GB	149.4 MB
36	e0/0794a4	17333741	visualization (visualization)	COMPLETED	0	2026-07-06 17:55:18.090	16m 34s	14m 22s	8.4%	9.7 GB	22.9 GB	3.9 GB	130.9 MB
35	af/9b5204	17333742	visualization (visualization)	COMPLETED	0	2026-07-06 17:55:18.418	17m 48s	15m 15s	8.2%	9.9 GB	23 GB	3.9 GB	141.5 MB
43	ec/0fa25a	17334442	results_collector (result-collector)	COMPLETED	0	2026-07-06 18:13:09.837	1h 11m 1s	1h 7m 17s	0.7%	876.8 MB	1.8 GB	4.5 GB	4.9 GB
44	5e/609aa8	17345609	quality_control (quality-control)	COMPLETED	0	2026-07-06 19:24:11.681	5m 11s	2m 55s	14.8%	1.8 GB	4.3 GB	2.1 GB	7.1 MB
49	04/ed60dd	17345613	quality_control (quality-control)	COMPLETED	0	2026-07-06 19:24:13.386	5m 25s	3m 27s	11.5%	1.8 GB	4.4 GB	1.8 GB	6.8 MB
51	1d/ef009b	17345615	quality_control (quality-control)	COMPLETED	0	2026-07-06 19:24:13.576	6m 29s	1m 31s	25.1%	1.8 GB	4.4 GB	1.8 GB	6.3 MB
48	c9/6b87da	17345614	quality_control (quality-control)	COMPLETED	0	2026-07-06 19:24:13.485	6m 29s	4m 38s	9.1%	1.7 GB	4.1 GB	2.1 GB	6.4 MB
46	ae/fdfd86	17345610	quality_control (quality-control)	COMPLETED	0	2026-07-06 19:24:13.111	7m 20s	4m 24s	9.8%	1.8 GB	4.3 GB	2.2 GB	6.9 MB
47	71/5f66da	17345611	quality_control (quality-control)	COMPLETED	0	2026-07-06 19:24:13.193	7m 25s	4m 44s	9.2%	1.7 GB	4.1 GB	2.2 GB	6.5 MB
50	19/34d022	17345616	quality_control (quality-control)	COMPLETED	0	2026-07-06 19:24:13.666	10m 39s	1m 53s	20.1%	1.8 GB	4.4 GB	1.8 GB	6.7 MB
52	8e/d08832	17345617	quality_control (quality-control)	COMPLETED	0	2026-07-06 19:24:13.756	10m 44s	1m 34s	25.4%	1.8 GB	4.4 GB	1.8 GB	6.5 MB
45	51/4e489a	17345612	nwb_units (nwb-units)	FAILED	1	2026-07-06 19:24:13.284	11m 50s	9m 3s	-	-	-	-	-
53	c4/adc966	17346208	quality_control_collector (qc-collector)	ABORTED	-	2026-07-06 19:34:58.322	-	-	-	-	-	-	-
