task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	82/579cbc	15945308	job_dispatch (job-dispatch)	COMPLETED	0	2026-06-13 00:33:27.670	3m 9s	3.9s	32.8%	70 MB	396 MB	19.7 MB	763.1 KB
3	9c/8a4d50	15945418	preprocessing (preprocessing)	COMPLETED	0	2026-06-13 00:36:37.452	9m 5s	5m 45s	663.4%	26.4 GB	64.4 GB	40.2 GB	16 GB
2	ef/8400e4	15945419	nwb_ecephys (nwb-ecephys)	COMPLETED	0	2026-06-13 00:36:37.546	9m 5s	5m 37s	1355.9%	50.3 GB	88.5 GB	39.6 GB	193.5 MB
4	44/5514ec	15945808	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-06-13 00:45:42.340	8m 5s	4m 49s	128.8%	14 GB	42.7 GB	78.2 MB	49.1 MB
5	a4/172ca8	15946069	postprocessing (postprocessing)	COMPLETED	0	2026-06-13 00:53:47.283	31m 10s	1m 51s	438.7%	22.4 GB	64.3 GB	714.2 MB	880.4 MB
6	3e/4b6d90	15947155	curation (curation)	COMPLETED	0	2026-06-13 01:24:57.334	1m 30s	18s	28.9%	1.1 GB	2.2 GB	291.7 MB	289.9 KB
7	4f/b6fb02	15947242	visualization (visualization)	COMPLETED	0	2026-06-13 01:26:27.397	7m 5s	4m 6s	67.0%	3.8 GB	41.6 GB	6.6 GB	102.3 MB
8	60/37f995	15947474	results_collector (result-collector)	COMPLETED	0	2026-06-13 01:33:32.342	2m 10s	17.3s	22.1%	225 MB	878.8 MB	232.4 MB	186.2 MB
10	28/9c9f9c	15947581	nwb_units (nwb-units)	COMPLETED	0	2026-06-13 01:35:42.504	3m 5s	29.3s	71.7%	641.3 MB	1.3 GB	103.2 MB	150.9 MB
9	24/834a08	15947580	quality_control (quality-control)	COMPLETED	0	2026-06-13 01:35:42.379	8m 5s	1m 52s	61.4%	1.8 GB	4.1 GB	3.5 GB	7.8 MB
11	57/712b44	15947792	quality_control_collector (qc-collector)	COMPLETED	0	2026-06-13 01:43:47.317	34.9s	1.9s	42.4%	47.8 MB	368.2 MB	12.6 MB	4.7 MB
