task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	21/0e1402	17282678	job_dispatch (job-dispatch)	COMPLETED	0	2026-07-06 05:46:49.914	3m 15s	2s	66.1%	49.5 MB	367.9 MB	19.8 MB	966.2 KB
2	be/b58908	17282820	nwb_ecephys (nwb-ecephys)	COMPLETED	0	2026-07-06 05:50:04.759	6m 5s	2m 58s	1175.4%	15 GB	53.2 GB	90.1 GB	461.1 MB
3	8a/3aa1bb	17282821	preprocessing (preprocessing)	COMPLETED	0	2026-07-06 05:50:04.895	8m 9s	5m 17s	498.1%	53.8 GB	104.5 GB	92.1 GB	54.6 GB
4	0e/c310d0	17283173	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-07-06 05:58:14.490	11m 5s	9m 59s	577.9%	21.9 GB	48.2 GB	91.6 MB	110.6 MB
5	6c/d13f1b	17283767	postprocessing (postprocessing)	COMPLETED	0	2026-07-06 06:09:19.542	8m 5s	5m 57s	996.3%	70.7 GB	129.1 GB	2.3 GB	2.7 GB
6	ba/d8f89a	17284167	curation (curation)	COMPLETED	0	2026-07-06 06:17:24.587	3m 20s	23.3s	40.1%	4 GB	5.3 GB	449.8 MB	317.5 KB
7	2c/89b5bf	17284395	visualization (visualization)	COMPLETED	0	2026-07-06 06:20:44.600	6m 10s	3m 1s	79.3%	6 GB	43.3 GB	7.9 GB	185 MB
8	ae/6a8c26	17284665	results_collector (result-collector)	COMPLETED	0	2026-07-06 06:26:54.559	3m 5s	11.6s	44.8%	259.8 MB	911.7 MB	367.7 MB	314.8 MB
10	5a/fa12e9	17284796	nwb_units (nwb-units)	COMPLETED	0	2026-07-06 06:29:59.639	3m 5s	19s	65.1%	1 GB	1.7 GB	213 MB	324.9 MB
9	cb/4e6d5f	17284797	quality_control (quality-control)	COMPLETED	0	2026-07-06 06:29:59.761	4m 10s	1m 29s	78.0%	1 GB	3.6 GB	4.4 GB	7.2 MB
11	b1/272f3f	17284998	quality_control_collector (qc-collector)	COMPLETED	0	2026-07-06 06:34:09.535	1m 35s	1s	45.4%	3.2 MB	5.7 MB	11.9 MB	4 MB
